feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	structure_taxonomy_npclassifier_02superclass_consensus	structure_taxonomy_npclassifier_03class_consensus	msms_score	libname	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	score_taxo	score_max_consistency	final_score
142	-1				0.0	MS1_match	BAWFJGJZGIEFAR-NNYOXOHSSA-O	InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1	NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1	C21H28N7O14P2+	pos_2_2proton	664.1163982560896	BAWFJGJZGIEFAR	Carbohydrates	Nucleosides	Purine nucleos(t)ides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
141	-1				0.0	MS1_match	ODHCTXKNWHHXJC-UHFFFAOYSA-N	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)	O=C1CCC(C(=O)O)N1	C5H7NO3	pos_1_1proton1dmso	129.042593084	ODHCTXKNWHHXJC	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
139	6	Amino acids and Peptides	Small peptides	Aminoacids	0.9134169	ISDB	MMFKFJORZBJVNF-UWVGGRQHSA-N	InChI=1S/C12H20N4O3/c1-7(2)3-10(12(18)19)16-11(17)9(13)4-8-5-14-6-15-8/h5-7,9-10H,3-4,13H2,1-2H3,(H,14,15)(H,16,17)(H,18,19)/t9-,10-/m0/s1	CC(C)C[C@H](NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)O	C12H20N4O3		268.1535405	MMFKFJORZBJVNF	Amino acids and Peptides	Small peptides	Dipeptides	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']	1	2	5.653667688369751
136	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.0	MS1_match	PUEDDPCUCPRQNY-ZYUZMQFOSA-N	InChI=1S/C11H13NO6/c13-5-7-8(14)9(15)10(18-7)12-3-1-2-6(4-12)11(16)17/h1-4,7-10,13-15H,5H2/t7-,8-,9-,10-/m1/s1	O=C([O-])c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1	C11H13NO6	pos_1_1proton	255.074287136	PUEDDPCUCPRQNY	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
135	-1				0.0	MS1_match	DTERQYGMUDWYAZ-ZETCQYMHSA-N	InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1	CC(=O)NCCCC[C@H](N)C(=O)O	C8H16N2O3	pos_1_1proton	188.116092372	DTERQYGMUDWYAZ	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
135	-1				0.0	MS1_match	KGVHCTWYMPWEGN-FSPLSTOPSA-N	InChI=1S/C8H16N2O3/c1-3-5(2)7(8(12)13)10-6(11)4-9/h5,7H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t5-,7-/m0/s1	CC[C@H](C)[C@H](NC(=O)CN)C(=O)O	C8H16N2O3	pos_1_1proton	188.116092372	KGVHCTWYMPWEGN	Amino acids and Peptides	Small peptides	Dipeptides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
135	-1				0.0	MS1_match	DKEXFJVMVGETOO-LURJTMIESA-N	InChI=1S/C8H16N2O3/c1-5(2)3-6(8(12)13)10-7(11)4-9/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1	CC(C)C[C@H](NC(=O)CN)C(=O)O	C8H16N2O3	pos_1_1proton	188.116092372	DKEXFJVMVGETOO	Amino acids and Peptides	Small peptides	Dipeptides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
135	-1				0.0	MS1_match	LESXFEZIFXFIQR-LURJTMIESA-N	InChI=1S/C8H16N2O3/c1-5(2)3-6(9)8(13)10-4-7(11)12/h5-6H,3-4,9H2,1-2H3,(H,10,13)(H,11,12)/t6-/m0/s1	CC(C)C[C@H](N)C(=O)NCC(=O)O	C8H16N2O3	pos_1_1proton	188.116092372	LESXFEZIFXFIQR	Amino acids and Peptides	Small peptides	Dipeptides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
135	-1				0.0	MS1_match	UCGDDTHMMVWVMV-FSPLSTOPSA-N	InChI=1S/C8H16N2O3/c1-3-5(2)7(9)8(13)10-4-6(11)12/h5,7H,3-4,9H2,1-2H3,(H,10,13)(H,11,12)/t5-,7-/m0/s1	CC[C@H](C)[C@H](N)C(=O)NCC(=O)O	C8H16N2O3	pos_1_1proton	188.116092372	UCGDDTHMMVWVMV	Amino acids and Peptides	Small peptides	Dipeptides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
135	-1				0.0	MS1_match	FZXCPFJMYOQZCA-UHFFFAOYSA-N	InChI=1S/C6H9NO3/c8-5-3-1-2-4(7-5)6(9)10/h4H,1-3H2,(H,7,8)(H,9,10)	O=C1CCCC(C(=O)O)N1	C6H9NO3	pos_1_1proton1ethylamine	143.058243148	FZXCPFJMYOQZCA	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
134	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.50439894	ISDB	BAWFJGJZGIEFAR-NNYOXOHSSA-O	InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1	NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1	C21H28N7O14P2+		664.1163982560896	BAWFJGJZGIEFAR	Carbohydrates	Nucleosides	Purine nucleos(t)ides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	8.017595767974854
132	7	Amino acids and Peptides	Small peptides	Aminoacids	0.48485228	ISDB	GWNXFCYUJXASDX-UHFFFAOYSA-N	InChI=1S/C9H16N2O6/c1-4(12)7(9(16)17)11-6(13)3-2-5(10)8(14)15/h4-5,7,12H,2-3,10H2,1H3,(H,11,13)(H,14,15)(H,16,17)	CC(O)C(NC(=O)CCC(N)C(=O)O)C(=O)O	C9H16N2O6		248.100836232	GWNXFCYUJXASDX	Amino acids and Peptides	Small peptides	Dipeptides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	2	8.939409136772156
131	7	Amino acids and Peptides	Small peptides	Aminoacids	0.47131443	ISDB	FCXZBWSIAGGPCB-UHFFFAOYSA-N	InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)	CC(=O)OCCC(N)C(=O)O	C6H11NO4		161.068807832	FCXZBWSIAGGPCB	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	9.385257720947266
130	-1				0.0	MS1_match	LXNHXLLTXMVWPM-UHFFFAOYSA-N	InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3	Cc1ncc(CO)c(CO)c1O	C8H11NO3	pos_1_1proton	169.073893212	LXNHXLLTXMVWPM	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
130	-1				0.0	MS1_match	LXCFILQKKLGQFO-UHFFFAOYSA-N	InChI=1S/C8H8O3/c1-11-8(10)6-2-4-7(9)5-3-6/h2-5,9H,1H3	COC(=O)c1ccc(O)cc1	C8H8O3	pos_1_1proton1ammonium	152.047344116	LXCFILQKKLGQFO	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
130	-1				0.0	MS1_match	XQXPVVBIMDBYFF-UHFFFAOYSA-N	InChI=1S/C8H8O3/c9-7-3-1-6(2-4-7)5-8(10)11/h1-4,9H,5H2,(H,10,11)	O=C(O)Cc1ccc(O)cc1	C8H8O3	pos_1_1proton1ammonium	152.047344116	XQXPVVBIMDBYFF	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
130	-1				0.0	MS1_match	RWZYAGGXGHYGMB-UHFFFAOYSA-N	InChI=1S/C7H7NO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,8H2,(H,9,10)	Nc1ccccc1C(=O)O	C7H7NO2	pos_1_1proton1methanol	137.047678464	RWZYAGGXGHYGMB	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
129	-1				0.0	MS1_match	DTERQYGMUDWYAZ-ZETCQYMHSA-N	InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1	CC(=O)NCCCC[C@H](N)C(=O)O	C8H16N2O3	pos_1_1sodium	188.116092372	DTERQYGMUDWYAZ	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
129	-1				0.0	MS1_match	KGVHCTWYMPWEGN-FSPLSTOPSA-N	InChI=1S/C8H16N2O3/c1-3-5(2)7(8(12)13)10-6(11)4-9/h5,7H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t5-,7-/m0/s1	CC[C@H](C)[C@H](NC(=O)CN)C(=O)O	C8H16N2O3	pos_1_1sodium	188.116092372	KGVHCTWYMPWEGN	Amino acids and Peptides	Small peptides	Dipeptides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
129	-1				0.0	MS1_match	DKEXFJVMVGETOO-LURJTMIESA-N	InChI=1S/C8H16N2O3/c1-5(2)3-6(8(12)13)10-7(11)4-9/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1	CC(C)C[C@H](NC(=O)CN)C(=O)O	C8H16N2O3	pos_1_1sodium	188.116092372	DKEXFJVMVGETOO	Amino acids and Peptides	Small peptides	Dipeptides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
129	-1				0.0	MS1_match	LESXFEZIFXFIQR-LURJTMIESA-N	InChI=1S/C8H16N2O3/c1-5(2)3-6(9)8(13)10-4-7(11)12/h5-6H,3-4,9H2,1-2H3,(H,10,13)(H,11,12)/t6-/m0/s1	CC(C)C[C@H](N)C(=O)NCC(=O)O	C8H16N2O3	pos_1_1sodium	188.116092372	LESXFEZIFXFIQR	Amino acids and Peptides	Small peptides	Dipeptides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
129	-1				0.0	MS1_match	UCGDDTHMMVWVMV-FSPLSTOPSA-N	InChI=1S/C8H16N2O3/c1-3-5(2)7(9)8(13)10-4-6(11)12/h5,7H,3-4,9H2,1-2H3,(H,10,13)(H,11,12)/t5-,7-/m0/s1	CC[C@H](C)[C@H](N)C(=O)NCC(=O)O	C8H16N2O3	pos_1_1sodium	188.116092372	UCGDDTHMMVWVMV	Amino acids and Peptides	Small peptides	Dipeptides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
128	-1				0.0	MS1_match	QIVBCDIJIAJPQS-UHFFFAOYSA-N	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)	NC(Cc1c[nH]c2ccccc12)C(=O)O	C11H12N2O2	pos_1_1sodium	204.089877624	QIVBCDIJIAJPQS	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
127	19	Carbohydrates	Small peptides	Aminoacids	0.0	MS1_match	CZMRCDWAGMRECN-UHFFFAOYSA-N	InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2	OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O	C12H22O11	pos_1_1proton1ammonium	342.11621152399994	CZMRCDWAGMRECN	Carbohydrates	Saccharides	Disaccharides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	1	6.5
127	19	Carbohydrates	Small peptides	Aminoacids	0.0	MS1_match	CZMRCDWAGMRECN-UHFFFAOYSA-N	InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2	OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O	C12H22O11	pos_1_1proton1ammonium	342.11621152399994	CZMRCDWAGMRECN	Carbohydrates	Saccharides	Disaccharides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	1	6.5
127	19	Carbohydrates	Small peptides	Aminoacids	0.0	MS1_match	GUBGYTABKSRVRQ-UHFFFAOYSA-N	InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	C12H22O11	pos_1_1proton1ammonium	342.11621152399994	GUBGYTABKSRVRQ	Carbohydrates	Saccharides	Disaccharides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	1	6.5
127	19	Carbohydrates	Small peptides	Aminoacids	0.0	MS1_match	GUBGYTABKSRVRQ-UHFFFAOYSA-N	InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	C12H22O11	pos_1_1proton1ammonium	342.11621152399994	GUBGYTABKSRVRQ	Carbohydrates	Saccharides	Disaccharides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	1	6.5
127	19	Carbohydrates	Small peptides	Aminoacids	0.0	MS1_match	DLRVVLDZNNYCBX-UHFFFAOYSA-N	InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2	OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O	C12H22O11	pos_1_1proton1ammonium	342.11621152399994	DLRVVLDZNNYCBX	Carbohydrates	Saccharides	Disaccharides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	1	6.5
127	19	Carbohydrates	Small peptides	Aminoacids	0.0	MS1_match	DLRVVLDZNNYCBX-UHFFFAOYSA-N	InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2	OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O	C12H22O11	pos_1_1proton1ammonium	342.11621152399994	DLRVVLDZNNYCBX	Carbohydrates	Saccharides	Disaccharides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	1	6.5
127	19	Carbohydrates	Small peptides	Aminoacids	0.0	MS1_match	HIWPGCMGAMJNRG-LBGGPIGOSA-N	InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9+,10+,11+,12-/m1/s1	OC[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O	C12H22O11	pos_1_1proton1ammonium	342.116211524	HIWPGCMGAMJNRG	Carbohydrates	Saccharides	Disaccharides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	1	6.5
127	19	Carbohydrates	Small peptides	Aminoacids	0.0	MS1_match	HIWPGCMGAMJNRG-LBGGPIGOSA-N	InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9+,10+,11+,12-/m1/s1	OC[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O	C12H22O11	pos_1_1proton1ammonium	342.116211524	HIWPGCMGAMJNRG	Carbohydrates	Saccharides	Disaccharides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	1	6.5
125	32	Alkaloids	Ornithine alkaloids	Polyamines	0.0	MS1_match	ATHGHQPFGPMSJY-UHFFFAOYSA-N	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2	NCCCCNCCCN	C7H19N3	pos_1_1proton	145.15789760799998	ATHGHQPFGPMSJY	Alkaloids	Ornithine alkaloids	Polyamines	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
123	-1				0.0	MS1_match	JVTAAEKCZFNVCJ-UHFFFAOYSA-N	InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)	CC(O)C(=O)O	C3H6O3	pos_2MHNH3	90.03169405199999	JVTAAEKCZFNVCJ	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
123	-1				0.0	MS1_match	JVTAAEKCZFNVCJ-UHFFFAOYSA-N	InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)	CC(O)C(=O)O	C3H6O3	pos_2MHNH3	90.03169405199999	JVTAAEKCZFNVCJ	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
123	-1				0.0	MS1_match	WQZGKKKJIJFFOK-VFUOTHLCSA-N	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1	OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O	C6H12O6	pos_1_1proton1ammonium	180.063388104	WQZGKKKJIJFFOK	Carbohydrates	Saccharides	Disaccharides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
123	-1				0.0	MS1_match	CDAISMWEOUEBRE-GPIVLXJGSA-N	InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H/t1-,2-,3-,4+,5-,6-	O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O	C6H12O6	pos_1_1proton1ammonium	180.063388104	CDAISMWEOUEBRE	Carbohydrates	Polyols	Cyclitols	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
122	19	Carbohydrates	Small peptides	Aminoacids	0.0	MS1_match	WHUUTDBJXJRKMK-UHFFFAOYSA-N	InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)	NC(CCC(=O)O)C(=O)O	C5H9NO4	pos_1_1proton1methanol	147.053157768	WHUUTDBJXJRKMK	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
121	6	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	ZGXJTSGNIOSYLO-UHFFFAOYSA-N	InChI=1S/C5H9NO3/c6-3-4(7)1-2-5(8)9/h1-3,6H2,(H,8,9)	NCC(=O)CCC(=O)O	C5H9NO3	pos_1_1proton1acetonitrile	131.058243148	ZGXJTSGNIOSYLO	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
