confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
314	1	1	1	2	0.19311353121859165	-99.15978897580722	0.9999999999999999	45.10589641992049	C14H31NO2	[M + H]+	JDTJDLPFECSKQJ	InChI=1S/C14H31NO2/c1-2-3-4-5-6-7-8-9-10-11-14(17)13(15)12-16/h13-14,16-17H,2-12,15H2,1H3	C14 sphinganine	CCCCCCCCCCCC(C(CO)N)O	3.5999999	12590333;12590335;59040531;70679053	PubChem:(12590333 12590335 59040531 70679053);CHEBI:(71046 71010)	34	246.24284	247.04	315_mapp_batch_00114_sirius_320	320
315	1	1	2	2	0.1929254180886282	-265.12280055771555	0.9999999999999999	27.859391408905214	C14H22N4O3S	[M - H2O + H]+	IYULUKZVVYXBLY	InChI=1S/C14H22N4O3S/c1-2-22(19,20)18-6-3-11-9-15-14(17-13(11)10-18)16-12-4-7-21-8-5-12/h9,12H,2-8,10H2,1H3,(H,15,16,17)	null	CCS(=O)(=O)N1CCC2=CN=C(N=C2C1)NC3CCOCC3	0.400000006	122181357	PubChem:(122181357);PubMed;PubChem class - bio and metabolites	16777282	309.13789	32.42	110_mapp_batch_00114_sirius_110	110
316	1	1	2	2	0.19290477924434576	-140.38876477211016	0.9999999999999999	69.3936453476374	C17H26O5	[M + H]+	AOTRKUOCGUXQCY	InChI=1S/C17H26O5/c1-2-3-4-5-6-7-8-9-10-22-17(21)13-11-14(18)16(20)15(19)12-13/h11-12,18-20H,2-10H2,1H3	Decyl gallate	CCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O	4.48644733	87956	NORMAN:(NS00026260);PubChem:(87956);PubMed	262210	311.18526	371.09	364_mapp_batch_00114_sirius_369	369
317	1	1	1	1	0.18757145760553118	-6.09419916507926	0.9999999999999999	31.28577991920001	C40H76NO8P	[M + Na]+	VYABGHZPSJWGOZ	InChI=1S/C40H76NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h13,15,19-20,38H,6-12,14,16-18,21-37H2,1-5H3/p+1	1-oleoyl-2-myristoleoyl-sn-glycero-3-phosphocholine	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCC	11.6999998	52922673;52922674;134774790;134774791	COCONUT:(CNP0145044);HMDB:(8098);PubChem:(52922673 52922674 134774790 134774791);Lipid:(PC 32:2);PubChem class - bio and metabolites	4313841674	752.51982	629.9	500_mapp_batch_00114_sirius_505	505
318	1	1	2	2	0.18722238158627183	-61.73225976345638	0.9999999999999999	56.824108121687594	C6H8N2O2	[M + H]+	MGIKMFCKRKDEIK	InChI=1S/C6H8N2O2/c1-8-3-2-7-5(8)4-6(9)10/h2-3H,4H2,1H3,(H,9,10)	ACMC-20dntv	CN1C=CN=C1CC(=O)O	-0.5	23043581;69307643;129730549	PubChem class - safety and toxic;PubChem:(23043581 69307643 129730549);PubMed	67108930	141.06574	33.37	77_mapp_batch_00114_sirius_77	77
319	1	1	1	1	0.1754720584085791	-20.014926638866122	0.9999999999999999	15.042150561092077	C37H70NO8P	[M + Na]+	SQDQUZAJRQWDMA	InChI=1S/C37H70NO8P/c1-3-5-7-9-11-13-15-16-17-18-20-21-23-25-27-29-36(39)43-33-35(34-45-47(41,42)44-32-31-38)46-37(40)30-28-26-24-22-19-14-12-10-8-6-4-2/h11,13,16-17,35H,3-10,12,14-15,18-34,38H2,1-2H3,(H,41,42)	Phophatidylethanolamine(18:2/14:0)	CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN	8.60000038	52924356;134767601	COCONUT:(CNP0024228);HMDB:(9085);PubChem:(52924356 134767601);SuperNatural:(SN00218898);PubChem class - bio and metabolites;Lipid:(PE 32:2)	4314890250	710.473	617.29	494_mapp_batch_00114_sirius_499	499
320	1	1	1	2	0.17501123840874833	-88.00413044233206	0.9999999999999999	57.0690928833652	C5H14O8P2	[M + H]+	URURINNTPGGDIV	InChI=1S/C5H14O8P2/c1-5(4-6)2-3-12-15(10,11)13-14(7,8)9/h5-6H,2-4H2,1H3,(H,10,11)(H2,7,8,9)	(4-hydroxy-3-methylbutyl) phosphono hydrogen phosphate	CC(CCOP(=O)(O)OP(=O)(O)O)CO	-2.20000005	447901;5288154	COCONUT:(CNP0021588);EcoCyc Mine;PubChem:(447901 5288154);KEGG Mine;PubChem class - bio and metabolites	25788678146	265.02313	34.15	98_mapp_batch_00114_sirius_98	98
321	1	2	2	4	0.17377071898905505	-378.9047778312497	0.08743718592964825	33.841264285279415	C42H72N2O12	[M + H]+	LZUIHANWEHANCW	InChI=1S/C42H72N2O12/c45-37-19-13-7-1-2-8-14-20-38(46)52-32-26-44-29-35-55-41(49)23-17-11-5-3-9-15-21-39(47)53-33-27-43(25-31-51-37)28-34-54-40(48)22-16-10-4-6-12-18-24-42(50)56-36-30-44/h1-36H2	4,15,21,32,37,48-Hexaoxa-1,18-diazabicyclo(16.16.16)pentacontane-5,14,22,31,38,47-hexone	C1CCCCC(=O)OCCN2CCOC(=O)CCCCCCCCC(=O)OCCN(CCOC(=O)CCC1)CCOC(=O)CCCCCCCCC(=O)OCC2	7.4000001	53425884	PubChem:(53425884);NORMAN:(NS00065661)	262146	797.51729	618.81	497_mapp_batch_00114_sirius_502	502
322	1	1	1	1	0.1708380946546294	-550.7417223769238	0.9999999999999999	68.67501704264932	C43H79NO10	[M + Na]+	MKDAUPXSVHJOBE	InChI=1S/C43H79NO10/c1-4-6-8-10-12-13-14-15-16-17-18-20-22-24-30-37(48)42(52)44-34(32-53-43-41(51)40(50)39(49)38(31-45)54-43)36(47)29-26-25-28-35(46)33(3)27-23-21-19-11-9-7-5-2/h26,29,34,36-41,43,45,47-51H,3-25,27-28,30-32H2,1-2H3,(H,44,52)	null	CCCCCCCCCCCCCCCCC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCC(=O)C(=C)CCCCCCCCC)O)O	8.89368629	""	COCONUT:(CNP0324113);Natural Products:(UNPD222923)	2129920	792.56222	618.81	496_mapp_batch_00114_sirius_501	501
323	1	2	1	4	0.1708048284924589	-104.06973958818469	0.01306532663316583	10.199014234921698	C6H17N2OP	[M - H2O + H]+	ZBFJXELASZBPBJ	InChI=1S/C6H17N2OP/c1-6-10(9,7(2)3)8(4)5/h6H2,1-5H3	N,N'',N''-Tetramethylethylphosphonamide	CCP(=O)(N(C)C)N(C)C	0.200000003	84576	PubChem:(84576);NORMAN:(NS00053498)	262146	147.1031	26.91	32_mapp_batch_00114_sirius_32	32
324	1	1	1	4	0.17047872190007526	-98.55019305033426	0.024120603015075376	10.194621578396834	C6H17N2OP	[M - H2O + H]+	ZBFJXELASZBPBJ	InChI=1S/C6H17N2OP/c1-6-10(9,7(2)3)8(4)5/h6H2,1-5H3	N,N'',N''-Tetramethylethylphosphonamide	CCP(=O)(N(C)C)N(C)C	0.200000003	84576	PubChem:(84576);NORMAN:(NS00053498)	262146	147.1029	33.37	83_mapp_batch_00114_sirius_83	83
325	1	1	2	2	0.1699325516681071	-88.21460549049604	0.9999999999999999	49.929905196639346	C7H13NO2	[M + H]+	IHLDCUQUFBWSJU	InChI=1S/C7H13NO2/c1-5-3-2-4-6(8-5)7(9)10/h5-6,8H,2-4H2,1H3,(H,9,10)	ACMC-20lhzn	CC1CCCC(N1)C(=O)O	-1.60000002	1040392;1794834;1794835;3815667;7072863;6548581;6575089;6575090;6960508;16396232	COCONUT:(CNP0227209);PubChem:(1040392 1794834 1794835 3815667 7072863 6548581 6575089 6575090 6960508 16396232);SuperNatural:(SN00066083 SN00048284);ZINC bio:(ZINC00712025 ZINC04015911)	3153922	144.10211	96.95	234_mapp_batch_00114_sirius_234	234
326	1	1	1	1	0.16976310960368524	-4.0216282942798305	0.9999999999999999	51.72703997292348	C31H60NO8P	[M + H]+	XLAAFJOZQDOUAC	InChI=1S/C31H60NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-30(33)37-27-29(28-39-41(35,36)38-26-25-32)40-31(34)24-22-20-18-16-14-12-10-8-6-4-2/h8,10,29H,3-7,9,11-28,32H2,1-2H3,(H,35,36)	null	CCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCC	6.0999999	134817780;138297374	PubChem:(134817780 138297374);Lipid:(PE 26:1);PubChem class - bio and metabolites	4311744514	606.41321	551.21	450_mapp_batch_00114_sirius_455	455
327	1	1	2	2	0.16896084583172186	-54.52805087754661	0.9999999999999999	91.99860621282902	C6H13NO3	[M + H]+	YCSFMOVBARTLBW	InChI=1S/C6H13NO3/c1-2-10-4-3-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)	Homoserine,O-ethyl-	CCOCCC(C(=O)O)N	-0.576568365	547689;176954;106702799	COCONUT:(CNP0109857);Natural Products:(UNPD35087);PubChem:(547689 176954 106702799);SuperNatural:(SN00240276);YMDB Mine;ZINC bio:(ZINC05859093 ZINC13352843);EcoCyc Mine;KEGG Mine	60132728834	148.09699	46.95	171_mapp_batch_00114_sirius_171	171
328	1	1	2	2	0.16652523376014672	-118.28830403140842	0.9999999999999999	24.29034109590865	C9H19NO	[M + H]+	AGCBBXPWJMYJGB	InChI=1S/C9H19NO/c1-8(2,3)6-9(4,5)7(10)11/h6H2,1-5H3,(H2,10,11)	2,2,4,4-Tetramethylvaleramide	CC(C)(C)CC(C)(C)C(=O)N	2.0999999	208725	PubChem:(208725);PubChem class - safety and toxic	67108866	158.15404	335.73	344_mapp_batch_00114_sirius_349	349
329	1	1	1	2	0.1659523054007381	-308.5529071136101	0.9999999999999999	33.03260621059195	C6H4Cl3N3O2	[M + H]+	KBWNOFMJVVPCQQ	InChI=1S/C6H4Cl3N3O2/c7-1-3(12-10)2(8)5(9)11-4(1)6(13)14/h10H2,(H,11,12)(H,13,14)	3,5,6-trichloro-4-hydrazinyl-2-pyridinecarboxylate	C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)NN	-0.100000001	1383439;3282540	PubChem class - safety and toxic;PubChem:(1383439 3282540);PubMed	67108930	255.94411	26.09	16_mapp_batch_00114_sirius_16	16
330	1	2	1	2	0.16535924263463228	-34.50471535173679	0.9904522613065327	34.261341559686684	C23H46NO7P	[M + H]+	PYVRVRFVLRNJLY	InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)	1-18:1-lysoPE	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O	2.5	9547071;9547072;25244076;58177709;71571631;74413339;101048331;101926648;123672547;124390050	COCONUT:(CNP0346650);HMDB:(11506);PubChem:(9547071 9547072 25244076 58177709 71571631 74413339 101048331 101926648 123672547 124390050);CHEBI:(75168 74971 60287);additional;PubChem class - bio and metabolites;YMDB:(1207);Plantcyc:(CPD-8355);Training Set;PubMed;Biocyc:(CPD-8355 SMA-0000030)	19613802	480.30864	405.27	385_mapp_batch_00114_sirius_390	390
331	1	1	1	1	0.16148026279399488	-181.92447046233585	0.9999999999999999	10.399986798236139	C11H9FN6	[M + Na]+	UQPMANVRZYYQMD	InChI=1S/C11H9FN6/c12-6-1-3-7(4-2-6)16-11-8-9(13)14-5-15-10(8)17-18-11/h1-5H,(H4,13,14,15,16,17,18)	MNK1 Inhibitor	C1=CC(=CC=C1NC2=C3C(=NC=NC3=NN2)N)F	2.29999995	11644425	PubChem:(11644425);CHEBI:(92749);additional;MeSH:(11644425);PubChem class - safety and toxic;Training Set;PubMed	67649638	267.07741	164.75	277_mapp_batch_00114_sirius_277	277
332	1	1	2	2	0.16112364198617302	-72.52107857302416	0.9999999999999999	14.251438244117406	C12H25NO2	[M - H2O + H]+	PBLZLIFKVPJDCO	InChI=1S/C12H25NO2/c13-11-9-7-5-3-1-2-4-6-8-10-12(14)15/h1-11,13H2,(H,14,15)	12-aminododecanoate	C(CCCCCC(=O)O)CCCCCN	2.83290529	69661;6997239;18353548;101215199	NORMAN:(NS00006072);COCONUT:(CNP0125044);Natural Products:(UNPD215911);PubChem:(69661 6997239 18353548 101215199);CHEBI:(42025);ZINC bio:(ZINC01845814);PubChem class - bio and metabolites;MeSH:(69661);PubChem class - safety and toxic;PubMed	86286438	198.18536	328.5	342_mapp_batch_00114_sirius_347	347
333	1	1	1	1	0.15791148309499847	-11.953122075376001	0.9999999999999999	69.69883869500062	C35H66NO8P	[M + H]+	ZXHZOZOKRSLOIE	InChI=1S/C35H66NO8P/c1-3-5-7-9-11-13-15-16-18-20-22-24-26-28-35(38)44-33(32-43-45(39,40)42-30-29-36)31-41-34(37)27-25-23-21-19-17-14-12-10-8-6-4-2/h10,12-13,15,33H,3-9,11,14,16-32,36H2,1-2H3,(H,39,40)	Phophatidylethanolamine(14:1/16:1)	CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(=O)(O)OCCN	7.30000019	52924133;134785931;138318111	COCONUT:(CNP0065227);HMDB:(8858);PubChem:(52924133 134785931 138318111);SuperNatural:(SN00218674);PubChem class - bio and metabolites;Lipid:(PE 30:2)	4314890250	660.46009	588.89	472_mapp_batch_00114_sirius_477	477
334	1	1	1	1	0.15507415184756532	-0.7106453994637247	0.9999999999999999	4025.04495255789	C23H46NO7P	[M + H]+	PYVRVRFVLRNJLY	InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)	1-18:1-lysoPE	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O	2.5	9547071;9547072;25244076;58177709;71571631;74413339;101048331;101926648;123672547;124390050	HMDB:(11506);additional;Plantcyc:(CPD-8355);PubMed;Lipid:(LPE(18:1));COCONUT:(CNP0346650);PubChem:(9547071 9547072 25244076 58177709 71571631 74413339 101048331 101926648 123672547 124390050);CHEBI:(75168 74971 60287);PubChem class - bio and metabolites;YMDB:(1207);Training Set;Biocyc:(CPD-8355 SMA-0000030)	4314581098	480.30867	435.19	400_mapp_batch_00114_sirius_405	405
335	1	1	2	2	0.15363941452020458	-186.74268600916338	0.9999999999999999	33.02297869354594	C19H39N5O7	[M - H2O + H]+	VEGXETMJINRLTH	InChI=1S/C19H39N5O7/c1-19(27)7-28-18(13(26)16(19)24-2)31-15-11(23)5-10(22)14(12(15)25)30-17-9(21)4-3-8(6-20)29-17/h8-18,24-27H,3-7,20-23H2,1-2H3	Gentacin	CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CN)N)N)N)O	-5.0	582362;72396;3084091;6604485;12799065;12799066;12799068;21596406;20849271;25028320;25200338;44273328;44416734;44445797;59018967;68213805;71777446;71146640;71308339;71316867;86576339;91713764;91820520;129628713;131705802;131705941;137324312;137324310;139025066;138107751;139217327	ZINC bio:(ZINC08101118 ZINC08101119 ZINC08101120 ZINC08101121 ZINC08216590);MeSH:(72396 3084091);PubMed;NORMAN:(NS00011538);COCONUT:(CNP0235310);PubChem:(582362 72396 3084091 6604485 12799065 12799066 12799068 21596406 20849271 25028320 25200338 44273328 44416734 44445797 59018967 68213805 71777446 71146640 71308339 71316867 86576339 91713764 91820520 129628713 131705802 131705941 137324312 137324310 139025066 138107751 139217327);CHEBI:(58530 27784);PubChem class - bio and metabolites;KEGG:(C00908);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(CPD-14216)	119810406	432.28037	169.92	282_mapp_batch_00114_sirius_282	282
336	1	1	1	1	0.153479548830684	-3.702875200178076	0.9999999999999999	50.58910591291767	C33H64NO8P	[M + H]+	NXYGWFGNBOVLJN	InChI=1S/C33H64NO8P/c1-3-5-7-9-11-13-14-15-16-18-20-22-24-26-33(36)42-31(30-41-43(37,38)40-28-27-34)29-39-32(35)25-23-21-19-17-12-10-8-6-4-2/h13-14,31H,3-12,15-30,34H2,1-2H3,(H,37,38)	1-dodecanoyl-2-(9Z-hexadecenoyl)-glycero-3-phosphoethanolamine	CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCC	7.19999981	52924069;134754099;138223938	YMDB:(1193);PubChem:(52924069 134754099 138223938);Lipid:(PE 28:1)	4295032834	634.44458	581.32	466_mapp_batch_00114_sirius_471	471
337	1	1	2	2	0.15286262731361613	-244.17028699571378	0.9999999999999999	52.166098569480596	C11H16N2O3	[M + H]+	UAORFCGRZIGNCI	InChI=1S/C11H16N2O3/c1-8(2)12-7-11(14)9-3-5-10(6-4-9)13(15)16/h3-6,8,11-12,14H,7H2,1-2H3	Nifenalol	CC(C)NCC(C1=CC=C(C=C1)[N+](=O)[O-])O	1.85648191	6317;202035;202058;6918909;6943654	NORMAN:(NS00009260);PubChem:(6317 202035 202058 6918909 6943654);CHEBI:(134921);additional;MeSH:(6317);PubChem class - safety and toxic;PubMed	67895398	225.12373	45.53	159_mapp_batch_00114_sirius_159	159
338	1	1	2	2	0.1527421276734662	-76.67450845799402	0.9999999999999999	42.825680606218285	C11H14O2	[M + H]+	RTYYKCQJSTZADZ	InChI=1S/C11H14O2/c1-3-8-13-11-6-4-10(5-7-11)9(2)12/h4-7H,3,8H2,1-2H3	1-acetyl-4-propoxybenzene	CCCOC1=CC=C(C=C1)C(=O)C	2.53280592	260132	PubChem:(260132);PubChem class - safety and toxic	67108866	179.10669	356.85	358_mapp_batch_00114_sirius_363	363
339	1	1	1	1	0.15188631636257252	-178.97969629179318	0.9999999999999999	20.19739971078975	C12H12N2O3S2	[M + K]+	TYXZJDHELRGQTC	InChI=1S/C12H12N2O3S2/c1-7(15)13-8-3-4-9-10(5-8)19-12(14-9)18-6-11(16)17-2/h3-5H,6H2,1-2H3,(H,13,15)	methyl 2-[(6-acetamido-1,3-benzothiazol-2-yl)sulfanyl]acetate	CC(=O)NC1=CC2=C(C=C1)N=C(S2)SCC(=O)OC	2.2352972	644460	COCONUT:(CNP0040453);PubChem:(644460);SuperNatural:(SN00118234);PubMed;ZINC bio:(ZINC00330787)	3153986	334.99157	29.73	63_mapp_batch_00114_sirius_63	63
340	1	1	1	1	0.14771122758109406	-347.46408584343794	0.9999999999999999	93.85241179892002	C7H9F3N2O3	[M + Na]+	TWERQTPPQZJZMT	InChI=1S/C7H9F3N2O3/c8-7(9,10)5(13)11-6(14)12-1-3-15-4-2-12/h1-4H2,(H,11,13,14)	null	C1COCCN1C(=O)NC(=O)C(F)(F)F	-0.0616101772	""	COCONUT:(CNP0068000);SuperNatural:(SN00137841)	3145728	249.04555	34.49	106_mapp_batch_00114_sirius_106	106
341	1	1	1	2	0.14714584660750626	-261.8101621117137	0.9999999999999999	57.63459627946349	C9H12BFO3	[M + H]+	HJJYROZZJOJOOW	InChI=1S/C9H12BFO3/c1-6(2)14-9-4-7(10(12)13)3-8(11)5-9/h3-6,12-13H,1-2H3	3-Fluoro-5-Isopropoxybenzeneboronic Acid	B(C1=CC(=CC(=C1)F)OC(C)C)(O)O	2.15604806	44558177;45788923	PubChem:(44558177 45788923);PubChem class - safety and toxic	67108866	198.09735	35.29	123_mapp_batch_00114_sirius_123	123
342	1	1	1	2	0.14527144999634256	-135.11044158166771	0.9974874371859296	28.216114092007658	C7H16NO7P	[M + H]+	OZSOSOMDMHEXQY	InChI=1S/C7H16NO7P/c1-6(10)8-2-3-14-16(12,13)15-5-7(11)4-9/h7,9,11H,2-5H2,1H3,(H,8,10)(H,12,13)	null	CC(=O)NCCOP(=O)(O)OCC(CO)O	-3.0	9921342;9921343;139583300	PubChem:(9921342 9921343 139583300);COCONUT:(CNP0356902)	2097154	258.07412	111.48	250_mapp_batch_00114_sirius_250	250
343	1	1	2	2	0.1448190940841169	-89.66447655000016	0.9999999999999999	65.09790588033928	C21H32O3	[M - H2O + H]+	JERGUCIJOXJXHF	InChI=1S/C21H32O3/c1-13(22)21(24)11-8-18-16-5-4-14-12-15(23)6-9-19(14,2)17(16)7-10-20(18,21)3/h4,15-18,23-24H,5-12H2,1-3H3	17OH-Pregn	CC(=O)C1(CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)O	3.53245115	91451;247974;440573;2748172;7052676;10545069;10246475;10246536;13783642;13783644;11867959;11867960;11867961;11867962;18394296;22796600;24867249;44135598;44263762;44319903;56846336;71434080;92143138;101739563;118705386;118797459;121357604;124512247;124512248;124708493;124902806;124916670;124916671;124916673;124185390;124202961;124300732;126968506;126968957;129628118;131705856;131706823;131708130;136212993	HMDB:(363);SuperNatural:(SN00122654 SN00122655 SN00300394 SN00122656 SN00122657 SN00255877);ZINC bio:(ZINC03843834 ZINC03843835 ZINC03843836 ZINC03843837 ZINC04096634 ZINC04582492 ZINC04582493);additional;MeSH:(91451 247974 440573 22796600 44135598 126968957);Plantcyc:(CPD66-23);PubMed;NORMAN:(NS00014777);COCONUT:(CNP0310382);Natural Products:(UNPD24566 UNPD26580);PubChem:(91451 247974 440573 2748172 7052676 10545069 10246475 10246536 13783642 13783644 11867959 11867960 11867961 11867962 18394296 22796600 24867249 44135598 44263762 44319903 56846336 71434080 92143138 101739563 118705386 118797459 121357604 124512247 124512248 124708493 124902806 124916670 124916671 124916673 124185390 124202961 124300732 126968506 126968957 129628118 131705856 131706823 131708130 136212993);CHEBI:(28750);PubChem class - bio and metabolites;KEGG:(C05138);Training Set;Biocyc:(CPD66-23)	20900206	315.23189	533.18	436_mapp_batch_00114_sirius_441	441
344	1	1	1	2	0.13688329482241807	-87.55366976809216	0.9999999999999999	21.343055096949502	C7H17N3S	[M + H]+	UFYJLJINUGVUHO	InChI=1S/C7H17N3S/c1-10(2)5-3-4-6-11-7(8)9/h3-6H2,1-2H3,(H3,8,9)	Lopac-S-145	CN(C)CCCCSC(=N)N	0.899999976	5227	COCONUT:(CNP0205110);PubChem:(5227);ZINC bio:(ZINC29747245);PubChem class - bio and metabolites;MeSH:(5227);Training Set;PubMed	18899014	176.12206	32.72	75_mapp_batch_00114_sirius_75	75
345	1	1	1	2	0.1360951668973902	-144.15660714699627	0.9999999999999999	44.91772956014132	C14H31NO3	[M + H]+	QDBLJDVWLXPWOQ	InChI=1S/C14H31NO3/c1-2-3-4-5-6-7-8-9-10-13(17)14(18)12(15)11-16/h12-14,16-18H,2-11,15H2,1H3	null	CCCCCCCCCCC(C(C(CO)N)O)O	2.5	86289970;86289971;85781307	COCONUT:(CNP0083032);PubChem:(86289970 86289971 85781307);CHEBI:(131750 82879 83710)	2097186	262.23778	253.04	317_mapp_batch_00114_sirius_322	322
346	1	3	2	6	0.1344431322558016	-131.3327585668827	0.020100502512562818	20.807331212096873	C5H7BN2O2S	[M + H]+	SLNVTXVTMQIKCE	InChI=1S/C5H7BN2O2S/c1-11-5-7-2-4(3-8-5)6(9)10/h2-3,9-10H,1H3	2-(Methylthio)pyrimidine-5-boronic acid	B(C1=CN=C(N=C1)SC)(O)O	0.413330525	2763263	PubChem:(2763263);PubChem class - safety and toxic	67108866	170.04254	34.28	93_mapp_batch_00114_sirius_93	93
347	1	1	1	1	0.13431164580442337	-4.4153153113551	0.9999999999999999	2058.6135367779652	C35H68NO8P	[M + H]+	AZKOMSGSPCBHKK	InChI=1S/C35H68NO8P/c1-3-5-7-9-11-13-15-16-18-20-22-24-26-28-35(38)44-33(32-43-45(39,40)42-30-29-36)31-41-34(37)27-25-23-21-19-17-14-12-10-8-6-4-2/h13,15,33H,3-12,14,16-32,36H2,1-2H3,(H,39,40)	Phophatidylethanolamine(14:0/16:1)	CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCC	8.19999981	52924945;102515428;102515429;138123941	COCONUT:(CNP0153379);HMDB:(8825);PubChem:(52924945 102515428 102515429 138123941);SuperNatural:(SN00218641);PubChem class - bio and metabolites;YMDB:(1195);Biocyc:(CPD-18403);Lipid:(PE(16:1_14:0))	4314957834	662.47595	611.71	488_mapp_batch_00114_sirius_493	493
