id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
322_mapp_batch_00114_sirius_327	C12H20O7	[M + H]+	C12H20O7	Fatty acids	0.9868545532226562	Fatty esters	0.9574661254882812	Wax monoesters	0.828981339931488	Fatty acid esters	0.9997667670249939			Fatty acid esters	0.9997667670249939	Fatty Acyls	0.9994049072265625	Lipids and lipid-like molecules	0.9994308352470398	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Tertiary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	327
323_mapp_batch_00114_sirius_328	C13H25N5O3	[M + Na]+	C13H25N5O3	Amino acids and Peptides	0.840150773525238	Small peptides	0.9681174755096436	Tripeptides	0.6601927280426025	Dipeptides	0.7121249437332153	Peptides	0.7420157790184021	Amino acids, peptides, and analogues	0.8530976176261902	Carboxylic acids and derivatives	0.9682900905609131	Organic acids and derivatives	0.9813320636749268	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	328
325_mapp_batch_00114_sirius_330	C18H38NO7P	[M + H]+	C18H38NO7P	Fatty acids	0.9947106838226318	Glycerophospholipids	0.9998239874839783	Glycerophosphocholines	0.9948145747184753	1-acyl-sn-glycero-3-phosphocholines	0.6161690354347229	Lysophosphatidylcholines	0.7330089211463928	Glycerophosphocholines	0.9965749382972717	Glycerophospholipids	0.9991944432258606	Lipids and lipid-like molecules	0.9968554973602295	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	330
327_mapp_batch_00114_sirius_332	C10H22O3	[M + H]+	C10H22O3	Fatty acids	0.9430841207504272	Fatty acyls	0.8848433494567871	Fatty alcohols	0.7965995073318481	Glycerolipids	0.0028278278186917305					Glycerolipids	0.0028278278186917305	Lipids and lipid-like molecules	0.03580788895487785	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	332
328_mapp_batch_00114_sirius_333	C13H25NO3	[M - H2O + H]+	C13H23NO2	Fatty acids	0.8803808093070984	Fatty Acids and Conjugates	0.6923120021820068	Oxo fatty acids	0.05767153948545456	Alpha amino acids and derivatives	0.9842804670333862	Amino acids and derivatives	0.9977747797966003	Amino acids, peptides, and analogues	0.9977443218231201	Carboxylic acids and derivatives	0.9998230338096619	Organic acids and derivatives	0.9999371767044067	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	333
329_mapp_batch_00114_sirius_334	C13H25NO3	[M + H]+	C13H25NO3	Fatty acids	0.9714512825012207	Fatty Acids and Conjugates	0.709542989730835	N-acyl amines	0.14736086130142212	Alpha amino acids and derivatives	0.806576669216156	Amino acids and derivatives	0.9389565587043762	Amino acids, peptides, and analogues	0.9413048028945923	Carboxylic acids and derivatives	0.9994751811027527	Organic acids and derivatives	0.999832034111023	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	334
331_mapp_batch_00114_sirius_336	C10H10O2	[M + H]+	C10H10O2	Shikimates and Phenylpropanoids	0.629898726940155	Phenolic acids (C6-C1)	0.3705986738204956	Simple phenolic acids	0.267069935798645	Benzoic acid esters	0.5156189799308777	Benzoic acid esters	0.5156189799308777	Benzoic acids and derivatives	0.7139814496040344	Benzene and substituted derivatives	0.9918075203895569	Benzenoids	0.9811255931854248	Organic compounds; Organoheterocyclic compounds; Benzoic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	336
332_mapp_batch_00114_sirius_337	C10H20O4	[M + H]+	C10H20O4	Fatty acids	0.9591785073280334	Fatty Acids and Conjugates	0.6292176842689514	Monoacylglycerols	0.2281087040901184	Monoalkylglycerols	0.0025757637340575457	Monoalkylglycerols	0.0025757637340575457	Monoradylglycerols	0.0011924902210012078	Glycerolipids	0.007130551617592573	Lipids and lipid-like molecules	0.404908686876297	Organic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dialkyl ethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	337
333_mapp_batch_00114_sirius_338	C10H22O3	[M + H]+	C10H22O3	Fatty acids	0.9917388558387756	Glycerolipids	0.9867430925369263	Monoacylglycerols	0.9663379788398743	Polyethylene glycols	0.19629141688346863	Dialkyl ethers	0.9985342025756836	Ethers	0.9995362758636475	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	338
334_mapp_batch_00114_sirius_339	C16H35NO2	[M + H]+	C16H35NO2	Fatty acids	0.999051034450531	Sphingolipids	0.9684516191482544	Sphingoid bases	0.9860419631004333	1,2-aminoalcohols	0.9204285144805908	Alkanolamines	0.9615203142166138	Amines	0.9905446767807007	Organonitrogen compounds	0.9999628067016602	Organic nitrogen compounds	0.9999924898147583	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; 1,2-aminoalcohols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	339
335_mapp_batch_00114_sirius_340	C10H10O2	[M + H]+	C10H10O2	Shikimates and Phenylpropanoids	0.69646155834198	Phenolic acids (C6-C1)	0.48444199562072754	Simple phenolic acids	0.3778679370880127	Benzoic acid esters	0.8536815047264099	Benzoic acid esters	0.8536815047264099	Benzoic acids and derivatives	0.9475069642066956	Benzene and substituted derivatives	0.9972348809242249	Benzenoids	0.9955690503120422	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	340
336_mapp_batch_00114_sirius_341	C13H18O4	[M + H]+	C13H18O4	Shikimates and Phenylpropanoids	0.9162219166755676	Phenolic acids (C6-C1)	0.7889925241470337	Simple phenolic acids	0.5696472525596619	Benzoyl derivatives	0.5933997631072998			Benzoyl derivatives	0.5933997631072998	Benzene and substituted derivatives	0.9943566918373108	Benzenoids	0.9998602867126465	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Ethers; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Secondary alcohols; Benzene and substituted derivatives; Phenol ethers; Benzenoids; 1,2-diols; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	341
338_mapp_batch_00114_sirius_343	C15H27NO5	[M - H2O + H]+	C15H25NO4	Alkaloids	0.6118679642677307	Pseudoalkaloids	0.331991046667099	Pyrrolidine alkaloids	0.22419849038124084	Lipids and lipid-like molecules	0.5070124268531799							Lipids and lipid-like molecules	0.5070124268531799	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Dialkylamines; Polyols; Amines; Secondary amines; Alkanolamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	343
339_mapp_batch_00114_sirius_344	C16H35NO3	[M - H2O + H]+	C16H33NO2	Fatty acids	0.9934514760971069	Sphingolipids	0.9923046231269836	Sphingoid bases	0.9976790547370911	1,2-aminoalcohols	0.9947733283042908	Alkanolamines	0.9989677667617798	Amines	0.999091625213623	Organonitrogen compounds	0.9999990463256836	Organic nitrogen compounds	0.9999957084655762	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; 1,2-aminoalcohols; Polyols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	344
340_mapp_batch_00114_sirius_345	C18H39NO2	[M + H]+	C18H39NO2	Fatty acids	0.9516468644142151	Fatty amides	0.9115862250328064	N-acyl ethanolamines (endocannabinoids)	0.8502222299575806	1,2-aminoalcohols	0.992757260799408	Alkanolamines	0.999687671661377	Amines	0.9999986886978149	Organonitrogen compounds	0.9999995231628418	Organic nitrogen compounds	0.9999886751174927	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	345
341_mapp_batch_00114_sirius_346	C18H39NO3	[M + H]+	C18H39NO3	Fatty acids	0.9969273209571838	Sphingolipids	0.9704256653785706	Sphingoid bases	0.978211522102356	Lipids and lipid-like molecules	0.5158291459083557							Lipids and lipid-like molecules	0.5158291459083557	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; 1,3-aminoalcohols; 1,2-aminoalcohols; Polyols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	346
342_mapp_batch_00114_sirius_347	C12H25NO2	[M - H2O + H]+	C12H23NO	Fatty acids	0.8751732110977173	Fatty amides	0.8539016842842102	N-acyl amines	0.7225486636161804	N-acyl amines	0.7982445359230042	N-acyl amines	0.7982445359230042	Fatty amides	0.9391474723815918	Fatty Acyls	0.936863362789154	Lipids and lipid-like molecules	0.9339340925216675	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	347
344_mapp_batch_00114_sirius_349	C9H19NO	[M + H]+	C9H19NO	Fatty acids	0.897808849811554	Fatty amides	0.5033859610557556	N-acyl amines	0.3762769401073456	N-acyl amines	0.98288893699646	N-acyl amines	0.98288893699646	Fatty amides	0.9947800636291504	Fatty Acyls	0.984747588634491	Lipids and lipid-like molecules	0.9537637829780579	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	349
345_mapp_batch_00114_sirius_350	C17H36NO7P	[M + H]+	C17H36NO7P	Fatty acids	0.9887738227844238	Glycerophospholipids	0.9977782368659973	Glycerophosphoethanolamines	0.9167171120643616	Amino acids and derivatives	0.9817191958427429	Amino acids and derivatives	0.9817191958427429	Amino acids, peptides, and analogues	0.9809637069702148	Carboxylic acids and derivatives	0.9982362985610962	Organic acids and derivatives	0.999991774559021	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	350
346_mapp_batch_00114_sirius_351	C13H20O4	[M - H2O + H]+	C13H18O3	Fatty acids	0.5701456069946289	Meroterpenoids	0.4286825358867645	Macrolide lactones	0.25748905539512634	Cyclohexenones	0.3477343022823334	Ketones	0.4243278205394745	Carbonyl compounds	0.9893231987953186	Organooxygen compounds	0.9999991655349731	Organic oxygen compounds	1.0	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	351
347_mapp_batch_00114_sirius_352	C13H28O4	[M + H]+	C13H28O4	Fatty acids	0.9772801399230957	Glycerolipids	0.959904134273529	Monoacylglycerols	0.9574069380760193	1-O-alkylglycerols	1.2321065696596634E-5	Monoalkylglycerols	1.2453919043764472E-4	Monoradylglycerols	3.746739821508527E-4	Glycerolipids	6.245807162486017E-4	Lipids and lipid-like molecules	0.01044913288205862	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	352
