"sirius_smiles"	"sirius_confidenceRank"	"sirius_structurePerIdRank"	"sirius_formulaRank"	"sirius_#adducts"	"sirius_#predictedFPs"	"sirius_ConfidenceScore"	"sirius_CSI:FingerIDScore"	"sirius_ZodiacScore"	"sirius_SiriusScore"	"sirius_molecularFormula"	"sirius_adduct"	"sirius_InChIkey2D"	"sirius_InChI"	"sirius_name"	"sirius_xlogp"	"sirius_pubchemids"	"sirius_links"	"sirius_dbflags"	"sirius_ionMass"	"sirius_retentionTimeInSeconds"	"sirius_id"	"sirius_featureId"	"sirius_chebiid"	"sirius_chebiasciiname"	"feature_id"
"CCCOC1=CC=C(C=C1)C(=O)C"	338	1	1	2	2	"0.1527421276734662"	-76.674508457994	1	42.8256806062183	"C11H14O2"	"[M + H]+"	"RTYYKCQJSTZADZ"	"InChI=1S/C11H14O2/c1-3-8-13-11-6-4-10(5-7-11)9(2)12/h4-7H,3,8H2,1-2H3"	"1-acetyl-4-propoxybenzene"	2.53280592	"260132"	"PubChem:(260132);PubChem class - safety and toxic"	67108866	179.10669	356.85	"358_mapp_batch_00114_sirius_363"	363	NA	NA	363
"CCCS(=O)(=O)C1=NC=NC2=C1NC=N2"	223	1	2	1	2	"0.33416693791003027"	-151.000935959454	0.980402010050251	9.60614909937089	"C8H10N4O2S"	"[M + K]+"	"KZBFHFNSOGTTKK"	"InChI=1S/C8H10N4O2S/c1-2-3-15(13,14)8-6-7(10-4-9-6)11-5-12-8/h4-5H,2-3H2,1H3,(H,9,10,11,12)"	"6-(Propylsulfonyl)purine"	0.600000024	"5484332"	"PubChem:(5484332);PubChem class - safety and toxic"	67108866	265.01568	24.63	"3_mapp_batch_00114_sirius_3"	3	NA	NA	3
"CCN(CC)CCCS"	375	1	1	1	2	"0.08196006024765752"	-86.3380350432636	1	4.25292166624282	"C7H17NS"	"[M + H]+"	"XQFQYOHHVAEHPL"	"InChI=1S/C7H17NS/c1-3-8(4-2)6-5-7-9/h9H,3-7H2,1-2H3"	"N-Diaethylhomocysteamin"	1.60000002	"97088"	"PubChem:(97088);PubChem class - safety and toxic"	67108866	148.11593	26.76	"36_mapp_batch_00114_sirius_36"	36	NA	NA	36
"CCN(CC)CCSC1=NC2=C(N1C)C=CC(=C2)[N+](=O)[O-]"	387	1	1	2	2	"0.05871655321619979"	-330.195300578762	1	49.9368032045401	"C14H20N4O2S"	"[M + H]+"	"PEORAXVROSWSJM"	"InChI=1S/C14H20N4O2S/c1-4-17(5-2)8-9-21-14-15-12-10-11(18(19)20)6-7-13(12)16(14)3/h6-7,10H,4-5,8-9H2,1-3H3"	"1-Methyl-2-(beta-diethylaminoethylthio)-5-nitrobenzimidazole"	3.24042797	"37578"	"PubChem:(37578);PubChem class - safety and toxic"	67108866	309.13804	49.35	"170_mapp_batch_00114_sirius_170"	170	NA	NA	170
"CCN1C(=NN=C1SCC(=O)NC2=CC=C(C=C2)NC(=O)C)C3CC3"	91	1	3	2	6	"0.6365992583172351"	-274.898935315764	0.381909547738693	39.6247310622866	"C17H21N5O2S"	"[M + H]+"	"RCEWNKADOBBYMI"	"InChI=1S/C17H21N5O2S/c1-3-22-16(12-4-5-12)20-21-17(22)25-10-15(24)19-14-8-6-13(7-9-14)18-11(2)23/h6-9,12H,3-5,10H2,1-2H3,(H,18,23)(H,19,24)"	"N-(4-acetamidophenyl)-2-[(5-cyclopropyl-4-ethyl-1,2,4-triazol-3-yl)sulfanyl]acetamide"	1.20000005	"650350"	"PubChem:(650350);PubMed;CHEBI:(120621)"	98	360.15008	37.02	"127_mapp_batch_00114_sirius_127"	127	NA	NA	127
"CCNC1CC(C(C(C1OC2C(C(C(CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N"	389	1	1	2	2	"0.05708881056509131"	-314.169563365989	1	26.9139469983632	"C21H41N5O7"	"[M + H]+"	"CIDUJQMULVCIBT"	"InChI=1S/C21H41N5O7/c1-4-26-13-7-12(24)16(32-19-11(23)6-5-10(8-22)31-19)14(27)17(13)33-20-15(28)18(25-3)21(2,29)9-30-20/h5,11-20,25-29H,4,6-9,22-24H2,1-3H3"	"Netililn"	-4.19999981	"4460;41859;441306;6604416;13958226;10480069;16394581;45006128;51546391;51340719;90658113;92132517;93961649;93961650;93961651;94865138;94865139;94865140;94865141;95796311;95796312;95796313;96367444;98047976;98656508;97354629;112547090;122581194;122130806;124761984;124761985;124761986;124761987;124761988;124761989;124939004;124939005;129009863;131632438;131664948;131705693;131706356;132062458;136205560"	"SuperNatural:(SN00108985 SN00112933 SN00112932 SN00108984 SN00112931 SN00103457 SN00336176);ZINC bio:(ZINC52981502 ZINC60184654 ZINC60184655 ZINC60184657 ZINC60184659 ZINC70697152 ZINC70697154 ZINC72332892 ZINC72332893 ZINC72332894);HSDB:(56391-56-1);MeSH:(441306 45006128);PubMed;NORMAN:(NS00004708);COCONUT:(CNP0148603 CNP0217207);Natural Products:(UNPD127342);PubChem:(4460 41859 441306 6604416 13958226 10480069 16394581 45006128 51546391 51340719 90658113 92132517 93961649 93961650 93961651 94865138 94865139 94865140 94865141 95796311 95796312 95796313 96367444 98047976 98656508 97354629 112547090 122581194 122130806 124761984 124761985 124761986 124761987 124761988 124761989 124939004 124939005 129009863 131632438 131664948 131705693 131706356 132062458 136205560);PubChem class - bio and metabolites;KEGG:(C07657);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(CPD-15232)"	120892230	476.30685	177.9	"289_mapp_batch_00114_sirius_289"	289	NA	NA	289
"CCOC(=O)C1=CC=CC=C1C(=O)O"	70	1	1	2	2	"0.7080360391447572"	-8.96623256887184	1	22.7833150580114	"C10H10O4"	"[M - H2O + H]+"	"YWWHKOHZGJFMIE"	"InChI=1S/C10H10O4/c1-2-14-10(13)8-6-4-3-5-7(8)9(11)12/h3-6H,2H2,1H3,(H,11,12)"	"Monoethyl phthalate"	1.63486385	"75318;21894230;71750793;138396076"	"HMDB:(2120);ZINC bio:(ZINC00409879);additional;MeSH:(75318);PubMed;NORMAN:(NS00010914);COCONUT:(CNP0017360);PubChem:(75318 21894230 71750793 138396076);CHEBI:(70973);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine"	8676728942	177.05469	358.6	"360_mapp_batch_00114_sirius_365"	365	NA	NA	365
"CCOC(=O)C1=CC=CC=C1C(=O)OCC"	264	1	1	2	2	"0.26993480174858925"	-20.9560327417175	1	22.0471414808302	"C12H14O4"	"[M + H]+"	"FLKPEMZONWLCSK"	"InChI=1S/C12H14O4/c1-3-15-11(13)9-7-5-6-8-10(9)12(14)16-4-2/h5-8H,3-4H2,1-2H3"	"Neantine"	2.47563124	"6781;16213549;90477973"	"HMDB:(94660);PubChem class - food;SuperNatural:(SN00155710);ZINC bio:(ZINC00001287);additional;HSDB:(84-66-2);MeSH:(6781);PubMed;NORMAN:(NS00009893);COCONUT:(CNP0275362);KNApSAcK:(42472);Natural Products:(UNPD146661);PubChem:(6781 16213549 90477973);CHEBI:(34698);PubChem class - bio and metabolites;KEGG:(C14175);PubChem class - safety and toxic"	222077822	223.09652	358.6	"361_mapp_batch_00114_sirius_366"	366	NA	NA	366
"CCOC(=O)C1C(=O)CC(=O)CC1(C)C"	311	1	1	2	2	"0.194158902260357"	-107.233964661312	1	47.9342319935436	"C11H16O4"	"[M - H2O + H]+"	"JJDDNDUPYSEUHP"	"InChI=1S/C11H16O4/c1-4-15-10(14)9-8(13)5-7(12)6-11(9,2)3/h9H,4-6H2,1-3H3"	"4-Carbethoxydimedone"	1.29999995	"107495"	"PubChem:(107495);NORMAN:(NS00048608)"	262146	195.10169	389.1	"372_mapp_batch_00114_sirius_377"	377	NA	NA	377
"CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O"	21	1	1	2	2	"0.9161425773256948"	-22.7797986409637	1	65.4467329690874	"C12H20O7"	"[M + H]+"	"DOOTYTYQINUNNV"	"InChI=1S/C12H20O7/c1-4-17-9(13)7-12(16,11(15)19-6-3)8-10(14)18-5-2/h16H,4-8H2,1-3H3"	"Eudraflex"	0.100000001	"6506;138396004"	"HMDB:(34263);PubChem class - food;SuperNatural:(SN00368662);ZINC bio:(ZINC01648322);additional;HSDB:(77-93-0);MeSH:(6506);PubMed;NORMAN:(NS00008140);COCONUT:(CNP0163954);Natural Products:(UNPD168998);PubChem:(6506 138396004);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;PubChem class - drug"	255648334	277.12819	293.24	"322_mapp_batch_00114_sirius_327"	327	NA	NA	327
"CCOC1=NN=C(C=C1)NN=C(C)C"	397	1	1	1	1	"0.03891590839624682"	-185.510124979142	1	7.26590769672336	"C9H14N4O"	"[M + Na]+"	"BECKZSBQHJDWGO"	"InChI=1S/C9H14N4O/c1-4-14-9-6-5-8(12-13-9)11-10-7(2)3/h5-6H,4H2,1-3H3,(H,11,12)"	"2-Propanone, (6-ethoxy-3-pyridazinyl)hydrazone"	1	"216865"	"PubChem:(216865);PubChem class - safety and toxic"	67108866	217.10602	110.42	"249_mapp_batch_00114_sirius_249"	249	NA	NA	249
"CCOC1=NN=C(C=C1)NN=C(C)C"	401	1	2	1	1	"0.03027169147560999"	-203.693236323726	0.774371859296482	5.14184017545473	"C9H14N4O"	"[M + Na]+"	"BECKZSBQHJDWGO"	"InChI=1S/C9H14N4O/c1-4-14-9-6-5-8(12-13-9)11-10-7(2)3/h5-6H,4H2,1-3H3,(H,11,12)"	"2-Propanone, (6-ethoxy-3-pyridazinyl)hydrazone"	1	"216865"	"PubChem:(216865);PubChem class - safety and toxic"	67108866	217.10494	110.98	"245_mapp_batch_00114_sirius_245"	245	NA	NA	245
"CCOCCC(C(=O)O)N"	327	1	1	2	2	"0.16896084583172186"	-54.5280508775466	1	91.998606212829	"C6H13NO3"	"[M + H]+"	"YCSFMOVBARTLBW"	"InChI=1S/C6H13NO3/c1-2-10-4-3-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)"	"Homoserine,O-ethyl-"	-0.576568365	"547689;176954;106702799"	"COCONUT:(CNP0109857);Natural Products:(UNPD35087);PubChem:(547689 176954 106702799);SuperNatural:(SN00240276);YMDB Mine;ZINC bio:(ZINC05859093 ZINC13352843);EcoCyc Mine;KEGG Mine"	60132728834	148.09699	46.95	"171_mapp_batch_00114_sirius_171"	171	NA	NA	171
"CCOCCC1CCCC12CC(C34CCC(=C3CC25C4(CC=CC56C=CC7C(CCC78[NH+]6C8)CCCO)C)C)C"	388	1	1	2	2	"0.05787606033947039"	-337.494910539033	1	43.6015625927512	"C37H55NO2"	"[M + H]+"	"UTHDEKLXEBSBMC"	"InChI=1S/C37H55NO2/c1-5-40-22-14-29-10-6-16-33(29)23-27(3)36-20-11-26(2)31(36)24-37(33)32(36,4)15-8-17-35(37)19-13-30-28(9-7-21-39)12-18-34(30)25-38(34)35/h8,13,17,19,27-30,39H,5-7,9-12,14-16,18,20-25H2,1-4H3/p+1"	"null"	0	NA	"COCONUT:(CNP0099863 CNP0109952);SuperNatural:(SN00170687)"	3145728	546.43081	633.65	"503_mapp_batch_00114_sirius_508"	508	NA	NA	508
"CCP(=O)(N(C)C)N(C)C"	310	1	1	1	4	"0.1945953053420458"	-104.158235178264	0.021608040201005	10.3052798411872	"C6H17N2OP"	"[M - H2O + H]+"	"ZBFJXELASZBPBJ"	"InChI=1S/C6H17N2OP/c1-6-10(9,7(2)3)8(4)5/h6H2,1-5H3"	"N,N'',N''-Tetramethylethylphosphonamide"	0.200000003	"84576"	"PubChem:(84576);NORMAN:(NS00053498)"	262146	147.10325	69.69	"206_mapp_batch_00114_sirius_206"	206	NA	NA	206
"CCP(=O)(N(C)C)N(C)C"	324	1	1	1	4	"0.17047872190007526"	-98.5501930503343	0.0241206030150754	10.1946215783968	"C6H17N2OP"	"[M - H2O + H]+"	"ZBFJXELASZBPBJ"	"InChI=1S/C6H17N2OP/c1-6-10(9,7(2)3)8(4)5/h6H2,1-5H3"	"N,N'',N''-Tetramethylethylphosphonamide"	0.200000003	"84576"	"PubChem:(84576);NORMAN:(NS00053498)"	262146	147.1029	33.37	"83_mapp_batch_00114_sirius_83"	83	NA	NA	83
"CCP(=O)(N(C)C)N(C)C"	323	1	2	1	4	"0.1708048284924589"	-104.069739588185	0.0130653266331658	10.1990142349217	"C6H17N2OP"	"[M - H2O + H]+"	"ZBFJXELASZBPBJ"	"InChI=1S/C6H17N2OP/c1-6-10(9,7(2)3)8(4)5/h6H2,1-5H3"	"N,N'',N''-Tetramethylethylphosphonamide"	0.200000003	"84576"	"PubChem:(84576);NORMAN:(NS00053498)"	262146	147.1031	26.91	"32_mapp_batch_00114_sirius_32"	32	NA	NA	32
"CCS(=O)(=O)N1CCC2=CN=C(N=C2C1)NC3CCOCC3"	315	1	1	2	2	"0.1929254180886282"	-265.122800557716	1	27.8593914089052	"C14H22N4O3S"	"[M - H2O + H]+"	"IYULUKZVVYXBLY"	"InChI=1S/C14H22N4O3S/c1-2-22(19,20)18-6-3-11-9-15-14(17-13(11)10-18)16-12-4-7-21-8-5-12/h9,12H,2-8,10H2,1H3,(H,15,16,17)"	"null"	0.400000006	"122181357"	"PubChem:(122181357);PubMed;PubChem class - bio and metabolites"	16777282	309.13789	32.42	"110_mapp_batch_00114_sirius_110"	110	NA	NA	110
"CN(C)CC1=CN(N=N1)CCC2CCC(C(O2)CO)N"	384	1	1	1	2	"0.06637172134723558"	-412.967875544516	1	27.0726677628059	"C13H25N5O2"	"[M + H]+"	"RSSFQYFOHBQLRO"	"InChI=1S/C13H25N5O2/c1-17(2)7-10-8-18(16-15-10)6-5-11-3-4-12(14)13(9-19)20-11/h8,11-13,19H,3-7,9,14H2,1-2H3"	"null"	-0.699999988	"54639427;54639428;54639429;54639430;54639431"	"PubChem:(54639427 54639428 54639429 54639430 54639431);CHEBI:(118120 118037 117917 118150 118131)"	34	284.20684	125.61	"261_mapp_batch_00114_sirius_261"	261	NA	NA	261
"CN(C)CCCCSC(=N)N"	367	1	1	1	2	"0.09734338200784587"	-78.2828487643282	1	21.6856071104566	"C7H17N3S"	"[M + H]+"	"UFYJLJINUGVUHO"	"InChI=1S/C7H17N3S/c1-10(2)5-3-4-6-11-7(8)9/h3-6H2,1-2H3,(H3,8,9)"	"Lopac-S-145"	0.899999976	"5227"	"COCONUT:(CNP0205110);PubChem:(5227);ZINC bio:(ZINC29747245);PubChem class - bio and metabolites;MeSH:(5227);Training Set;PubMed"	18899014	176.1225	67	"202_mapp_batch_00114_sirius_202"	202	NA	NA	202
"CN(C)CCCCSC(=N)N"	344	1	1	1	2	"0.13688329482241807"	-87.5536697680922	1	21.3430550969495	"C7H17N3S"	"[M + H]+"	"UFYJLJINUGVUHO"	"InChI=1S/C7H17N3S/c1-10(2)5-3-4-6-11-7(8)9/h3-6H2,1-2H3,(H3,8,9)"	"Lopac-S-145"	0.899999976	"5227"	"COCONUT:(CNP0205110);PubChem:(5227);ZINC bio:(ZINC29747245);PubChem class - bio and metabolites;MeSH:(5227);Training Set;PubMed"	18899014	176.12206	32.72	"75_mapp_batch_00114_sirius_75"	75	NA	NA	75
"CN1C=CN=C1CC(=O)O"	318	1	1	2	2	"0.18722238158627183"	-61.7322597634564	1	56.8241081216876	"C6H8N2O2"	"[M + H]+"	"MGIKMFCKRKDEIK"	"InChI=1S/C6H8N2O2/c1-8-3-2-7-5(8)4-6(9)10/h2-3H,4H2,1H3,(H,9,10)"	"ACMC-20dntv"	-0.5	"23043581;69307643;129730549"	"PubChem class - safety and toxic;PubChem:(23043581 69307643 129730549);PubMed"	67108930	141.06574	33.37	"77_mapp_batch_00114_sirius_77"	77	NA	NA	77
"CN1C=NC=C1CC(=O)O"	295	1	1	2	2	"0.2238552117544335"	-42.011264249249	1	36.0495550036788	"C6H8N2O2"	"[M + H]+"	"UJCGYTCAMOHYCG"	"InChI=1S/C6H8N2O2/c1-8-4-7-3-5(8)2-6(9)10/h3-4H,2H2,1H3,(H,9,10)"	"Pi-Methylimidazoleacetic acid"	-0.5	"6451814;17994726"	"COCONUT:(CNP0052023);HMDB:(4988);PubChem:(6451814 17994726);SuperNatural:(SN00216482);CHEBI:(70966);ZINC bio:(ZINC12496497);PubChem class - bio and metabolites;MeSH:(6451814);Training Set;PubMed"	19947630	141.06602	61.68	"195_mapp_batch_00114_sirius_195"	195	NA	NA	195
"CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3"	291	1	1	2	4	"0.2284401420814237"	-160.033186783212	0.93819095477387	21.6894610833066	"C16H13ClN2O2"	"[M + H]+"	"SEQDDYPDSLOBDC"	"InChI=1S/C16H13ClN2O2/c1-19-13-8-7-11(17)9-12(13)14(18-15(20)16(19)21)10-5-3-2-4-6-10/h2-9,15,20H,1H3"	"Crisonar"	3.16160583	"5391;12325868;12325869;46782987;76973559;76973560;76974616;118245180;118937465;137699845;138402766"	"HMDB:(14376);ZINC bio:(ZINC00000740 ZINC00896634);additional;MeSH:(5391);PubMed;NORMAN:(NS00010416);COCONUT:(CNP0347753);PubChem:(5391 12325868 12325869 46782987 76973559 76973560 76974616 118245180 118937465 137699845 138402766);CHEBI:(9435);PubChem class - bio and metabolites;KEGG:(C07125);PubChem class - safety and toxic;PubChem class - drug"	120332654	301.07261	25.73	"11_mapp_batch_00114_sirius_11"	11	NA	NA	11
"CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC"	7	1	1	2	2	"0.9858893010469691"	-0.382302991635457	1	57.3994898404413	"C17H21NO4"	"[M + H]+"	"ZPUCINDJVBIVPJ"	"InChI=1S/C17H21NO4/c1-18-12-8-9-13(18)15(17(20)21-2)14(10-12)22-16(19)11-6-4-3-5-7-11/h3-7,12-15H,8-10H2,1-2H3"	"Blizzard"	2.37998962	"2826;5760;5872;638023;638216;644005;644017;644018;644271;122142;135184;165376;439497;446220;449824;449825;450867;3518588;497304;6101676;5315982;6338296;6432459;6432481;10638361;10828629;9861246;12305901;13006129;10136514;11779748;15558678;15558680;15558681;15558688;15558693;11859114;16053775;16217586;21635054;44246523;44279116;44382114;44382176;44382277;44382278;44385873;50897619;54559877;54559878;56638200;56840956;59435281;71314969;76973582;87255980;98078900;101437423;118245134;124909386;129318254;131704587;133587242;134819851;134972500;135232922;139340485"	"HMDB:(15043);SuperNatural:(SN00042624 SN00400307 SN00156823 SN00372960);ZINC bio:(ZINC00001212 ZINC03875336 ZINC06482440);additional;HSDB:(50-36-2);MeSH:(2826 446220 644005 6432459 6432481);Plantcyc:(CPD-9776);PubMed;NORMAN:(NS00000403);COCONUT:(CNP0110813 CNP0189710);KNApSAcK:(2285);Natural Products:(UNPD126199 UNPD91357);PubChem:(2826 5760 5872 638023 638216 644005 644017 644018 644271 122142 135184 165376 439497 446220 449824 449825 450867 3518588 497304 6101676 5315982 6338296 6432459 6432481 10638361 10828629 9861246 12305901 13006129 10136514 11779748 15558678 15558680 15558681 15558688 15558693 11859114 16053775 16217586 21635054 44246523 44279116 44382114 44382176 44382277 44382278 44385873 50897619 54559877 54559878 56638200 56840956 59435281 71314969 76973582 87255980 98078900 101437423 118245134 124909386 129318254 131704587 133587242 134819851 134972500 135232922 139340485);CHEBI:(60056 27958);PubChem class - bio and metabolites;KEGG:(C01416);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-9776)"	121564030	304.15435	175.82	"288_mapp_batch_00114_sirius_288"	288	NA	NA	288
"CN1CCC2=CC(=C(C3=C2C1CC4=CC(=C(C=C43)OC)OC)OC)OC"	117	1	1	2	2	"0.5708273307433956"	-2.60526152153551	1	65.0345184459282	"C21H25NO4"	"[M + H]+"	"RUZIUYOSRDWYQF"	"InChI=1S/C21H25NO4/c1-22-7-6-12-9-18(25-4)21(26-5)20-14-11-17(24-3)16(23-2)10-13(14)8-15(22)19(12)20/h9-11,15H,6-8H2,1-5H3"	"Glaucine"	3.4000001	"10145;16754;1078819;3578566;6957657;6963957"	"SuperNatural:(SN00155860 SN00323992 SN00155851);ZINC bio:(ZINC00607911 ZINC00792622);additional;MeSH:(16754);PubMed;NORMAN:(NS00017951);COCONUT:(CNP0233604 CNP0260153);KNApSAcK:(1861);Natural Products:(UNPD137386 UNPD133532);PubChem:(10145 16754 1078819 3578566 6957657 6963957);CHEBI:(5373 134212);KEGG:(C09446);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-19773)"	71100790	356.18572	189.51	"290_mapp_batch_00114_sirius_290"	290	NA	NA	290
"CN1CCCN2C1=NCCC2"	108	1	1	1	1	"0.5880923210004756"	-113.6432754669	1	25.2205887459608	"C8H15N3"	"[M + Na]+"	"OEBXWWBYZJNKRK"	"InChI=1S/C8H15N3/c1-10-5-3-7-11-6-2-4-9-8(10)11/h2-7H2,1H3"	"7-methyl-1,5,7-triazabicyclo[4.4.0]dec-5-ene"	-0.100000001	"123583;40432412"	"NORMAN:(NS00038394);PubChem:(123583 40432412);additional;PubChem class - safety and toxic;Training Set;PubMed"	67911746	176.11592	67	"204_mapp_batch_00114_sirius_204"	204	NA	NA	204
"CNC(CC1=CN=CN1)C(=O)N"	116	1	1	2	2	"0.571310354082633"	-119.822907687299	1	50.0510573188766	"C7H12N4O"	"[M - H2O + H]+"	"IKHTZFHDCRBHBJ"	"InChI=1S/C7H12N4O/c1-9-6(7(8)12)2-5-3-10-4-11-5/h3-4,6,9H,2H2,1H3,(H2,8,12)(H,10,11)"	"null"	-1.10000002	"49867126;58899048;122597027"	"PubChem:(49867126 58899048 122597027);KEGG Mine;PubChem class - bio and metabolites"	8606711810	151.09786	612.22	"489_mapp_batch_00114_sirius_494"	494	NA	NA	494
"CNC(CCCN)C(=O)O"	224	1	1	1	1	"0.3333009017732173"	-51.7400484737202	1	13.2109449720277	"C6H14N2O2"	"[M + K]+"	"OZRWQPFBXDVLAH"	"InChI=1S/C6H14N2O2/c1-8-5(6(9)10)3-2-4-7/h5,8H,2-4,7H2,1H3,(H,9,10)"	"L-Ornithine, N2-methyl-"	-3.0999999	"421147;6994771;6994772;18684796;54177853;57451732;129849624"	"COCONUT:(CNP0395461);PubChem:(421147 6994771 6994772 18684796 54177853 57451732 129849624);YMDB Mine;EcoCyc Mine;PubMed;KEGG Mine"	60131639362	185.06836	30.21	"42_mapp_batch_00114_sirius_42"	42	NA	NA	42
"CNCCCC(=O)O"	212	1	1	1	1	"0.34515925186757485"	-68.4377489103625	1	10.3475302535378	"C5H11NO2"	"[M + K]+"	"AOKCDAVWJLOAHG"	"InChI=1S/C5H11NO2/c1-6-4-2-3-5(7)8/h6H,2-4H2,1H3,(H,7,8)"	"N-Methyl-GABA"	-2.5999999	"1550042;70703;9543115;46782184;87379327"	"SuperNatural:(SN00304898);ZINC bio:(ZINC01615390);MeSH:(70703);Plantcyc:(CPD-124);PubMed;COCONUT:(CNP0216187);Natural Products:(UNPD168909);PubChem:(1550042 70703 9543115 46782184 87379327);YMDB Mine;CHEBI:(37755 66882 20441);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C15987);PubChem class - safety and toxic;Biocyc:(CPD-124)"	51626813798	156.04222	29.88	"39_mapp_batch_00114_sirius_39"	39	NA	NA	39
"COC(=O)CN1C=CC(=N1)N"	304	1	1	2	2	"0.209768923988847"	-131.748744373322	1	40.8021682918047	"C6H9N3O2"	"[M - H2O + H]+"	"AXUGRGMAYULTQT"	"InChI=1S/C6H9N3O2/c1-11-6(10)4-9-3-2-5(7)8-9/h2-3H,4H2,1H3,(H2,7,8)"	"methyl 2-(3-aminopyrazol-1-yl)acetate"	-0.100000001	"50989159"	"PubChem:(50989159);PubChem class - safety and toxic"	67108866	138.06627	692.71	"518_mapp_batch_00114_sirius_523"	523	NA	NA	523
"COC1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)Cl)[N+](=O)[O-]"	358	1	1	1	1	"0.1159066269247874"	-190.020766340915	0.724623115577889	-1.44247697713016	"C7H5ClN2O7S"	"[M + K]+"	"QSJODFKEHYDNRE"	"InChI=1S/C7H5ClN2O7S/c1-17-7-5(9(11)12)2-4(18(8,15)16)3-6(7)10(13)14/h2-3H,1H3"	"3,5-Dinitro-4-methoxybenzenesulfonyl chloride"	1.60000002	"2736317"	"PubChem:(2736317);PubChem class - safety and toxic"	67108866	334.9148	30.24	"71_mapp_batch_00114_sirius_71"	71	NA	NA	71
"COC1=C(C=CC(=C1)CC=C)OCC(CO)O"	155	1	1	2	2	"0.4773661971741036"	-76.7784718486741	1	57.333008051145	"C13H18O4"	"[M + H]+"	"WSGHOKIAHKGCPG"	"InChI=1S/C13H18O4/c1-3-4-10-5-6-12(13(7-10)16-2)17-9-11(15)8-14/h3,5-7,11,14-15H,1,4,8-9H2,2H3"	"Oprea1_568866"	1.88930917	"825691;825692;2859367"	"COCONUT:(CNP0254955);PubChem:(825691 825692 2859367);SuperNatural:(SN00001354 SN00001353);ZINC bio:(ZINC00345215 ZINC00345216);Training Set;PubMed"	3170370	239.12779	310.95	"336_mapp_batch_00114_sirius_341"	341	NA	NA	341
"COC1=CC=C(C=C1)C2=NC3=C(O2)C=CC(=C3)NC(=O)C4=CC5=C(C=C4)OCO5"	186	1	7	2	7	"0.41218842713513715"	-147.782533917165	0.0135678391959799	14.9414632201624	"C22H16N2O5"	"[M - H2O + H]+"	"GZZGHLIGTODRRW"	"InChI=1S/C22H16N2O5/c1-26-16-6-2-13(3-7-16)22-24-17-11-15(5-9-18(17)29-22)23-21(25)14-4-8-19-20(10-14)28-12-27-19/h2-11H,12H2,1H3,(H,23,25)"	"N-[2-(4-methoxyphenyl)-1,3-benzoxazol-5-yl]-1,3-benzodioxole-5-carboxamide"	4	"648789"	"PubChem:(648789);PubMed;CHEBI:(120941)"	98	371.10135	591.75	"474_mapp_batch_00114_sirius_479"	479	NA	NA	479
"COC1=CC=C(C=C1)P2(=S)NN3C(=NN=C3S2)C(F)(F)F"	406	1	2	1	1	"N/A"	-360.782953094953	0.028643216080402	3.36046866684377	"C10H8F3N4OPS2"	"[M + Na]+"	"CJRRMYSWLAXWRU"	"InChI=1S/C10H8F3N4OPS2/c1-18-6-2-4-7(5-3-6)19(20)16-17-8(10(11,12)13)14-15-9(17)21-19/h2-5H,1H3,(H,16,20)"	"2-(4-methoxyphenyl)-2-sulfanylidene-6-(trifluoromethyl)-1H-[1,2,4]triazolo[4,3-d][1,3,4,2]thiadiazaphosphole"	3.79999995	"2754698;11869068;11869069"	"COCONUT:(CNP0340475);PubChem:(2754698 11869068 11869069);SuperNatural:(SN00127341 SN00127342);ZINC bio:(ZINC03850791 ZINC03850793)"	3153922	374.97287	29.73	"47_mapp_batch_00114_sirius_47"	47	NA	NA	47
"COC1=CC=C(C=C1)P2(=S)NN3C(=NN=C3S2)C(F)(F)F"	352	1	3	1	2	"0.12758623417689396"	-320.837101307227	0.0371859296482412	2.2352121995641	"C10H8F3N4OPS2"	"[M + K]+"	"CJRRMYSWLAXWRU"	"InChI=1S/C10H8F3N4OPS2/c1-18-6-2-4-7(5-3-6)19(20)16-17-8(10(11,12)13)14-15-9(17)21-19/h2-5H,1H3,(H,16,20)"	"2-(4-methoxyphenyl)-2-sulfanylidene-6-(trifluoromethyl)-1H-[1,2,4]triazolo[4,3-d][1,3,4,2]thiadiazaphosphole"	3.79999995	"2754698;11869068;11869069"	"COCONUT:(CNP0340475);PubChem:(2754698 11869068 11869069);SuperNatural:(SN00127341 SN00127342);ZINC bio:(ZINC03850791 ZINC03850793)"	3153922	390.94725	29.91	"50_mapp_batch_00114_sirius_50"	50	NA	NA	50
