"canopus_id"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#all classifications"	"canopus_featureId"	"feature_id"
"284_mapp_batch_00114_sirius_284"	"C7H14N2O2S"	"[M + H]+"	"C7H14N2O2S"	"Alkaloids"	0.458732485771179	"Ornithine alkaloids"	0.123386092483997	"Dipeptides"	0.0867305025458336	"Beta amino acids and derivatives"	0.498709619045258	"Amino acids and derivatives"	0.69531661272049	"Amino acids, peptides, and analogues"	0.706217885017395	"Carboxylic acids and derivatives"	0.995422899723053	"Organic acids and derivatives"	0.999569714069366	"Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Thioesters; Secondary carboxylic acid amides; Carbonyl compounds; Sulfenyl compounds; Dialkylthioethers; Carbothioic S-esters; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	284	284
"285_mapp_batch_00114_sirius_285"	"C13H24N2O5S"	"[M + H]+"	"C13H24N2O5S"	"Fatty acids"	0.621578097343445	"Fatty amides"	0.750203788280487	"N-acyl amines"	0.898334980010986	"Beta amino acids and derivatives"	0.99943608045578	"Amino acids and derivatives"	0.986621141433716	"Amino acids, peptides, and analogues"	0.990440845489502	"Carboxylic acids and derivatives"	0.978402078151703	"Organic acids and derivatives"	0.999665379524231	"Organic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Alkylthiols; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Beta amino acids and derivatives; Thiols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	285	285
"286_mapp_batch_00114_sirius_286"	"C13H24N2O5S"	"[M + Na]+"	"C13H24N2O5S"	"Fatty acids"	0.631517350673676	"Fatty amides"	0.644983768463135	"N-acyl amines"	0.515255868434906	"Beta amino acids and derivatives"	0.815359592437744	"Amino acids and derivatives"	0.724766612052917	"Amino acids, peptides, and analogues"	0.732167184352875	"Carboxylic acids and derivatives"	0.830456852912903	"Organic acids and derivatives"	0.982786178588867	"Organic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Sulfones; Carboxylic acid derivatives; N-acyl amines; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Beta amino acids and derivatives; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	286	286
"287_mapp_batch_00114_sirius_287"	"C10H20N2O2"	"[M + H]+"	"C10H20N2O2"	"Alkaloids"	0.989533066749573	"Ornithine alkaloids"	0.262347459793091	"Polyamines"	0.0354981310665607	"Amino acids and derivatives"	0.977170050144196	"Amino acids and derivatives"	0.977170050144196	"Amino acids, peptides, and analogues"	0.978178322315216	"Carboxylic acids and derivatives"	0.99245423078537	"Organic acids and derivatives"	0.997062027454376	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Oxazinanes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Morpholines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	287	287
"288_mapp_batch_00114_sirius_288"	"C17H21NO4"	"[M + H]+"	"C17H21NO4"	"Alkaloids"	0.999761402606964	"Ornithine alkaloids"	0.999774634838104	"Tropane alkaloids"	0.999986290931702	"Amino acids and derivatives"	0.998213291168213	"Amino acids and derivatives"	0.998213291168213	"Amino acids, peptides, and analogues"	0.99817156791687	"Carboxylic acids and derivatives"	0.999999761581421	"Organic acids and derivatives"	0.99999988079071	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Benzoic acids and derivatives; Piperidines; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Tropane alkaloids; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Carbonyl compounds; Piperidinecarboxylic acids and derivatives; Trialkylamines; Benzene and substituted derivatives; Piperidinecarboxylic acids; Benzenoids; Amines; Tertiary amines; Methyl esters; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	288	288
"289_mapp_batch_00114_sirius_289"	"C21H41N5O7"	"[M + H]+"	"C21H41N5O7"	"Amino acids and Peptides"	0.672604858875275	"Oligopeptides"	0.564445316791534	"Cyclic peptides"	0.798297822475433	"Alpha amino acids and derivatives"	0.572317838668823	"Amino acids and derivatives"	0.820868968963623	"Amino acids, peptides, and analogues"	0.891703605651855	"Carboxylic acids and derivatives"	0.938488304615021	"Organic acids and derivatives"	0.985855281352997	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	289	289
"290_mapp_batch_00114_sirius_290"	"C21H25NO4"	"[M + H]+"	"C21H25NO4"	"Alkaloids"	0.9995037317276	"Tyrosine alkaloids"	0.982143998146057	"Isoquinoline alkaloids"	0.771702349185944	"Aporphines"	0.986390054225922	NA	NA	NA	NA	"Aporphines"	0.986390054225922	"Alkaloids and derivatives"	0.982678472995758	"Organic compounds; Organoheterocyclic compounds; Naphthalenes; Phenanthrenes and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Aporphines; Quinolines and derivatives; Benzoquinolines; Trialkylamines; Phenol ethers; Benzenoids; Amines; Tertiary amines; Tetrahydroisoquinolines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	290	290
"291_mapp_batch_00114_sirius_291"	"C12H27NO2"	"[M + H]+"	"C12H27NO2"	"Fatty acids"	0.951407253742218	"Fatty acyls"	0.946882128715515	"Fatty alcohols"	0.894857704639435	"1,2-aminoalcohols"	0.893827557563782	"Alkanolamines"	0.999780356884003	"Amines"	0.999999523162842	"Organonitrogen compounds"	0.999998927116394	"Organic nitrogen compounds"	0.999971985816956	"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	291	291
"292_mapp_batch_00114_sirius_292"	"C10H23NO"	"[M + H]+"	"C10H23NO"	"Fatty acids"	0.64233124256134	"Fatty acyls"	0.933732688426971	"Fatty alcohols"	0.723921477794647	"1,2-aminoalcohols"	0.737049877643585	"Alkanolamines"	0.921201586723328	"Amines"	0.999710381031036	"Organonitrogen compounds"	0.999999046325684	"Organic nitrogen compounds"	0.999997615814209	"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Dialkylamines; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	292	292
"293_mapp_batch_00114_sirius_294"	"C12H27NO3"	"[M + H]+"	"C12H27NO3"	"Fatty acids"	0.825813949108124	"Fatty acyls"	0.350735902786255	"Fatty alcohols"	0.263764292001724	"1,2-aminoalcohols"	0.996770262718201	"Alkanolamines"	0.999545633792877	"Amines"	0.999999403953552	"Organonitrogen compounds"	0.999999403953552	"Organic nitrogen compounds"	0.999998569488525	"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	294	294
"294_mapp_batch_00114_sirius_297"	"C10H18O6"	"[M - H2O + H]+"	"C10H16O5"	"Fatty acids"	0.932452976703644	"Fatty Acids and Conjugates"	0.487145364284515	"Dicarboxylic acids"	0.368560522794724	"Fatty acid esters"	0.554959952831268	NA	NA	"Fatty acid esters"	0.554959952831268	"Fatty Acyls"	0.500088095664978	"Lipids and lipid-like molecules"	0.40187332034111	"Organic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	297	297
"295_mapp_batch_00114_sirius_298"	"C12H26O5"	"[M + H]+"	"C12H26O5"	"Fatty acids"	0.956327021121979	"Glycerolipids"	0.846154570579529	"Monoacylglycerols"	0.881296813488007	"Secondary alcohols"	0.904449462890625	"Secondary alcohols"	0.904449462890625	"Alcohols and polyols"	0.998538970947266	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	298	298
"297_mapp_batch_00114_sirius_302"	"C24H40N2O2S"	"[M + Na]+"	"C24H40N2O2S"	"Alkaloids"	0.942902863025665	"Pseudoalkaloids"	0.518450319766998	"Phenylalanine-derived alkaloids"	0.117931842803955	"Benzenesulfonamides"	0.516239583492279	NA	NA	"Benzenesulfonamides"	0.516239583492279	"Benzene and substituted derivatives"	0.258140027523041	"Benzenoids"	0.904892802238464	"Organic compounds; Organosulfur compounds; Benzenesulfonamides; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organosulfonamides; Trialkylamines; Benzenoids; Amines; Secondary amines; Tertiary amines; Aminosulfonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	302	302
"299_mapp_batch_00114_sirius_304"	"C12H10N4O2"	"[M + H]+"	"C12H10N4O2"	"Alkaloids"	0.999992966651916	"Anthranilic acid alkaloids"	0.634216010570526	"pteridine alkaloids"	0.93804794549942	"Flavins"	0.975156247615814	"Flavins"	0.975156247615814	"Alloxazines and isoalloxazines"	0.999067485332489	"Pteridines and derivatives"	0.999999761581421	"Organoheterocyclic compounds"	1	"Organic compounds; Organoheterocyclic compounds; Pyrazines; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Lactams; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Alloxazines and isoalloxazines; Quinoxalines; Ureas; Flavins; Diazines; Benzenoids; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Diazanaphthalenes; Benzodiazines; Chemical entities"	304	304
"301_mapp_batch_00114_sirius_306"	"C19H37NO5"	"[M - H2O + H]+"	"C19H35NO4"	"Fatty acids"	0.30769869685173	"Ornithine alkaloids"	0.647605717182159	"N-acyl amines"	0.246319741010666	"Amino acids and derivatives"	0.811580836772919	"Amino acids and derivatives"	0.811580836772919	"Amino acids, peptides, and analogues"	0.803042531013489	"Carboxylic acids and derivatives"	0.999807059764862	"Organic acids and derivatives"	0.999975442886352	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; N-organohydroxylamines; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	306	306
"302_mapp_batch_00114_sirius_307"	"C12H22O6"	"[M + H]+"	"C12H22O6"	"Fatty acids"	0.955648601055145	"Fatty esters"	0.436134219169617	"Wax monoesters"	0.556673109531403	"Hexoses"	0.0606190226972103	"Monosaccharides"	0.0419511683285236	"Carbohydrates and carbohydrate conjugates"	0.0036088170018047	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Polyethylene glycols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	307	307
"303_mapp_batch_00114_sirius_308"	"C13H21N5O2"	"[M + H]+"	"C13H21N5O2"	"Alkaloids"	0.946818232536316	"Peptide alkaloids"	0.53384405374527	"Simple amide alkaloids"	0.28839099407196	"Amino acids and derivatives"	0.541697978973389	"Amino acids and derivatives"	0.541697978973389	"Amino acids, peptides, and analogues"	0.54421067237854	"Carboxylic acids and derivatives"	0.902607619762421	"Organic acids and derivatives"	0.936709702014923	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Diazines; Secondary carboxylic acid amides; Amines; Tertiary amines; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	308	308
"305_mapp_batch_00114_sirius_310"	"C8H18O3"	"[M + H]+"	"C8H18O3"	"Fatty acids"	0.991595923900604	"Glycerolipids"	0.843488931655884	"Monoacylglycerols"	0.792848527431488	"Polyethylene glycols"	0.0452866554260254	"Dialkyl ethers"	0.997006118297577	"Ethers"	0.999074816703796	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	310	310
"306_mapp_batch_00114_sirius_311"	"C10H22O4"	"[M + H]+"	"C10H22O4"	"Fatty acids"	0.991139590740204	"Glycerolipids"	0.982067763805389	"Monoacylglycerols"	0.980397999286652	"Polyethylene glycols"	0.861925303936005	"Dialkyl ethers"	0.99947851896286	"Ethers"	0.999854803085327	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	311	311
"307_mapp_batch_00114_sirius_312"	"C15H32O6"	"[M + H]+"	"C15H32O6"	"Fatty acids"	0.948941946029663	"Glycerolipids"	0.850914359092712	"Monoacylglycerols"	0.914252460002899	"Secondary alcohols"	0.843021094799042	"Secondary alcohols"	0.843021094799042	"Alcohols and polyols"	0.995397746562958	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	312	312
