"sirius_smiles"	"sirius_structurePerIdRank"	"sirius_formulaRank"	"sirius_ConfidenceScoreExact"	"sirius_ConfidenceScoreApproximate"	"sirius_CSI:FingerIDScore"	"sirius_ZodiacScore"	"sirius_SiriusScoreNormalized"	"sirius_SiriusScore"	"sirius_molecularFormula"	"sirius_adduct"	"sirius_precursorFormula"	"sirius_InChIkey2D"	"sirius_InChI"	"sirius_name"	"sirius_xlogp"	"sirius_pubchemids"	"sirius_links"	"sirius_dbflags"	"sirius_ionMass"	"sirius_retentionTimeInSeconds"	"sirius_retentionTimeInMinutes"	"sirius_formulaId"	"sirius_alignedFeatureId"	"sirius_mappingFeatureId"	"sirius_overallFeatureQuality"	"sirius_chebiid"	"sirius_chebiasciiname"	"sirius_searchscore"	"sirius_entitystar"	"feature_id"
"CCCCCCCCCCCCOCC(CNCCO)O"	1	1	"0.299"	"0.299"	-109.546	0.941	0.5	71.53	"C17H37NO3"	"[M + H]+"	"C17H38NO3+"	"FUVVCZPEOKAHJS"	"InChI=1S/C17H37NO3/c1-2-3-4-5-6-7-8-9-10-11-14-21-16-17(20)15-18-12-13-19/h17-20H,2-16H2,1H3"	"(2R)-1-dodecoxy-3-(2-hydroxyethylamino)propan-2-ol"	3.9	"98095047;86740"	"NORMAN:(NS00052194);PUBCHEM:(98095047 86740);DSSTox:(DTXSID70885048)"	137439215618	304.285	86	1.44	695994772851857152	695994641087793152	10	NA	NA	NA	NA	NA	10
"CCCCCCCCCCCCOCCOCCOCCOCCO"	1	1	"0.377"	"0.377"	-92.547	1	1	105.857	"C20H42O5"	"[M + H3N + H]+"	"C20H46NO5+"	"WPMWEFXCIYCJSA"	"InChI=1S/C20H42O5/c1-2-3-4-5-6-7-8-9-10-11-13-22-15-17-24-19-20-25-18-16-23-14-12-21/h21H,2-20H2,1H3"	NA	4.312	"101208025;100970417;100970418;78933"	"PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0473023);NORMAN:(NS00013816);HMDB:(HMDB0246913);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(78933);CHEBI:(181087);SUPERNATURAL:(SN0416520);MESH:(78933);PUBCHEM:(101208025 100970417 100970418 78933);DSSTox:(DTXSID3063752);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null)"	137664659566	380.337	110	1.834	695994776400238592	695994644510345344	50	NA	NA	NA	NA	NA	50
"CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO"	1	1	"0.255"	"0.255"	-93.473	0.998	0.998	81.094	"C24H50O7"	"[M + H3N + H]+"	"C24H54NO7+"	"OJCFEGKCRWEVSN"	"InChI=1S/C24H50O7/c1-2-3-4-5-6-7-8-9-10-11-13-26-15-17-28-19-21-30-23-24-31-22-20-29-18-16-27-14-12-25/h25H,2-24H2,1H3"	"Hexaethylene glycol monododecyl ether"	4.111	"101195883;101208026;101208028;101363088;18282"	"NORMAN:(NS00013819);PUBCHEMANNOTATIONSAFETYANDTOXIC;MESH:(18282);PUBCHEM:(101195883 101208026 101208028 101363088 18282);DSSTox:(DTXSID6058633);PUBMED"	137506324550	468.39	110	1.833	695994781924137472	695994644472596608	49	NA	NA	NA	NA	NA	49
"CCCCCCCCCCN(CCO)CCOCCO"	1	1	"0.361"	"0.361"	-111.984	0.992	0.5	53.484	"C16H35NO3"	"[M + H]+"	"C16H36NO3+"	"CNHOQYUFYNZEBZ"	"InChI=1S/C16H35NO3/c1-2-3-4-5-6-7-8-9-10-17(11-13-18)12-15-20-16-14-19/h18-19H,2-16H2,1H3"	"Peg-3 capramine"	3.2	"13802588"	"PUBCHEM:(13802588)"	2	290.27	95	1.579	6.95994772747e+17	695994641729521664	17	NA	NA	NA	NA	NA	17
"CCCCCCCCCNCC(C(C(CO)O)O)O"	1	1	"0.083"	"0.083"	-258.542	1	0.333	77.437	"C14H31NO4"	"[M - H2O + H]+"	"C14H30NO3+"	"BIKKFTDEDRZNBL"	"InChI=1S/C14H31NO4/c1-2-3-4-5-6-7-8-9-15-10-12(17)14(19)13(18)11-16/h12-19H,2-11H2,1H3"	"(2R,3S,4S)-5-(nonylamino)pentane-1,2,3,4-tetrol"	1.2	"22213372;541970"	"CHEBI:(189355);PUBCHEM:(22213372 541970)"	34	260.222	121	2.016	695994790950280704	695994646146124032	90	NA	NA	NA	NA	NA	90
"CCCCCCCCN(CC(C)O)CC(C)O"	1	1	"0.641"	"0.641"	-56.745	1	0.5	48.718	"C14H31NO2"	"[M + H]+"	"C14H32NO2+"	"QNRXIVCOPVCHAA"	"InChI=1S/C14H31NO2/c1-4-5-6-7-8-9-10-15(11-13(2)16)12-14(3)17/h13-14,16-17H,4-12H2,1-3H3"	"(2S)-1-[[(2R)-2-hydroxypropyl]-octylamino]propan-2-ol"	3.2	"92178948;98051766;98051767;119970"	"NORMAN:(NS00047131);PUBCHEM:(92178948 98051766 98051767 119970);DSSTox:(DTXSID40885434)"	137439215618	246.243	84	1.405	695994771736172160	695994640274098176	6	NA	NA	NA	NA	NA	6
"CCCCCCCCN(CCO)CCO"	1	1	"0.845"	"0.845"	-24.541	1	0.5	64.866	"C12H27NO2"	"[M + H]+"	"C12H28NO2+"	"QZQNMMLYACBCMJ"	"InChI=1S/C12H27NO2/c1-2-3-4-5-6-7-8-13(9-11-14)10-12-15/h14-15H,2-12H2,1H3"	"Ethanol, 2,2'-(octylimino)bis-"	2.3	"84963"	"NORMAN:(NS00019705);PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(84963);DSSTox:(DTXSID3065906)"	137506324482	218.212	99	1.653	695994771606148736	695994642220255232	24	NA	NA	NA	NA	NA	24
"CCCCCCCCNCCO"	1	1	"0.742"	"0.860"	-46.24	0.782	0.5	35.553	"C10H23NO"	"[M + H]+"	"C10H24NO+"	"UVYBWDBLVDZIOX"	"InChI=1S/C10H23NO/c1-2-3-4-5-6-7-8-11-9-10-12/h11-12H,2-10H2,1H3"	"2-(Octylamino)ethanol"	2.5	"154114806;93158"	"NORMAN:(NS00029300);PUBCHEMANNOTATIONSAFETYANDTOXIC;MESH:(93158);PUBCHEM:(154114806 93158);DSSTox:(DTXSID00789747 DTXSID9067699);PUBMED"	137506324550	174.186	110	1.838	695994771287381632	695994644728449152	54	NA	NA	NA	NA	NA	54
"CCCCCCCCNCCOCCOCCOCCO"	1	1	"0.011"	"0.011"	-404.143	1	0.333	66.841	"C16H35NO4"	"[M - H2O + H]+"	"C16H34NO3+"	"ATJKEOXQOWIKNN"	"InChI=1S/C16H35NO4/c1-2-3-4-5-6-7-8-17-9-11-19-13-15-21-16-14-20-12-10-18/h17-18H,2-16H2,1H3"	"3,6,9-Trioxa-12-azaicosan-1-ol"	2.1	"85601650"	"PUBCHEM:(85601650)"	2	288.254	113	1.884	695994782305819264	695994645034633344	60	NA	NA	NA	NA	NA	60
"CCCCCCCCOCCOC(COCCOCCO)N"	1	2	"0.051"	"0.051"	-230.907	0.08	0.062	189.754	"C16H35NO5"	"[M + Na]+"	"C16H35NNaO5+"	"ZUVNDHSRWGBCMU"	"InChI=1S/C16H35NO5/c1-2-3-4-5-6-7-9-19-13-14-22-16(17)15-21-12-11-20-10-8-18/h16,18H,2-15,17H2,1H3"	"2-[2-[(2R)-2-amino-2-(2-octoxyethoxy)ethoxy]ethoxy]ethanol"	1.6	"137530090"	"PUBCHEMANNOTATIONBIO;PUBCHEM:(137530090)"	16777218	344.243	120	2.002	695994790518267264	695994645974157568	86	NA	NA	NA	NA	NA	86
"CCCCCCCCOCCOCCOCCOCCOCCOCCCC"	1	2	"0.078"	"0.078"	-148.331	0.089	0.055	86.898	"C22H46O6"	"[M + H3N + H]+"	"C22H50NO6+"	"DWUFLCRYKMCYCB"	"InChI=1S/C22H46O6/c1-3-5-7-8-9-10-12-24-14-16-26-18-20-28-22-21-27-19-17-25-15-13-23-11-6-4-2/h3-22H2,1-2H3"	NA	4	"73555396"	"PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(73555396)"	67108866	424.363	110	1.841	695994776081471488	695994644862666880	56	NA	NA	NA	NA	NA	56
"CCCCCCCNC(=O)CN1C=NC2=C1C(=O)N(C(=O)N2C)C"	1	1	"0.029"	"0.029"	-399.173	0.976	0.88	35.471	"C16H25N5O3"	"[M + Na]+"	"C16H25N5NaO3+"	"XMDODVPYIFYYFN"	"InChI=1S/C16H25N5O3/c1-4-5-6-7-8-9-17-12(22)10-21-11-18-14-13(21)15(23)20(3)16(24)19(14)2/h11H,4-10H2,1-3H3,(H,17,22)"	"2-(1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydro-7H-purin-7-yl)-N-heptylacetamide"	1.849	"3126545"	"SUPERNATURAL:(SN0434010);PUBCHEM:(3126545)"	1048578	358.186	467	7.782	695995016662567424	695994677947340032	842	NA	NA	NA	NA	NA	842
"CCCCCCl([N+](=O)[O-])OC"	1	1	"-Infinity"	"-Infinity"	-104.828	1	0.5	53.536	"C6H14ClNO3"	"[M + H]+"	"C6H15ClNO3+"	"PCTCXEVTTATQFQ"	"InChI=1S/C6H14ClNO3/c1-3-4-5-6-7(11-2)8(9)10/h3-6H2,1-2H3"	"Methoxy-nitro-pentyl-lambda3-chlorane"	3	"88689602"	"PUBCHEM:(88689602)"	2	184.073	184	3.069	695994831479843328	695994656573164544	264	NA	NA	NA	NA	NA	264
"CCCCCCl([N+](=O)[O-])OC"	1	1	"-Infinity"	"-Infinity"	-114.154	0.998	0.5	42.004	"C6H14ClNO3"	"[M + H]+"	"C6H15ClNO3+"	"PCTCXEVTTATQFQ"	"InChI=1S/C6H14ClNO3/c1-3-4-5-6-7(11-2)8(9)10/h3-6H2,1-2H3"	"Methoxy-nitro-pentyl-lambda3-chlorane"	3	"88689602"	"PUBCHEM:(88689602)"	2	184.074	245	4.079	695994879584318336	695994662365499008	432	NA	NA	NA	NA	NA	432
"CCCCCCl([N+](=O)[O-])OC"	1	1	"-Infinity"	"-Infinity"	-116.156	0.992	0.484	22.755	"C6H14ClNO3"	"[M + H]+"	"C6H15ClNO3+"	"PCTCXEVTTATQFQ"	"InChI=1S/C6H14ClNO3/c1-3-4-5-6-7(11-2)8(9)10/h3-6H2,1-2H3"	"Methoxy-nitro-pentyl-lambda3-chlorane"	3	"88689602"	"PUBCHEM:(88689602)"	2	184.074	424	7.058	695994996353746560	695994675858576512	809	NA	NA	NA	NA	NA	809
"CCCCCCl([N+](=O)[O-])OC"	1	1	"-Infinity"	"-Infinity"	-110.222	0.991	0.468	43.879	"C6H14ClNO3"	"[M + H]+"	"C6H15ClNO3+"	"PCTCXEVTTATQFQ"	"InChI=1S/C6H14ClNO3/c1-3-4-5-6-7(11-2)8(9)10/h3-6H2,1-2H3"	"Methoxy-nitro-pentyl-lambda3-chlorane"	3	"88689602"	"PUBCHEM:(88689602)"	2	184.073	191	3.175	695994842766716032	695994657533660288	295	NA	NA	NA	NA	NA	295
"CCCCN1CC(=O)N=C1N"	1	1	"0.059"	"0.059"	-151.92	0.999	0.333	66.545	"C7H13N3O"	"[M + H3N + H]+"	"C7H17N4O+"	"HVKAESUVPQRMBV"	"InChI=1S/C7H13N3O/c1-2-3-4-10-5-6(11)9-7(10)8/h2-5H2,1H3,(H2,8,9,11)"	NA	0.1	"137321869;3023438"	"NORMAN:(NS00039982);PUBCHEM:(137321869 3023438);DSSTox:(DTXSID70240436)"	137439215618	173.14	234	3.892	695994835963554560	695994661379837440	401	NA	NA	NA	NA	NA	401
"CCCCNCC(COC1CC(N(C(C1)(C)C)[O])(C)C)O"	1	3	"-Infinity"	"-Infinity"	-401.336	0.027	0.333	78.431	"C16H33N2O3"	"[M + H3N + H]+"	"C16H37N3O3+"	"BPYHASHQFTWCAD"	"InChI=1S/C16H33N2O3/c1-6-7-8-17-11-13(19)12-21-14-9-15(2,3)18(20)16(4,5)10-14/h13-14,17,19H,6-12H2,1-5H3"	NA	1.6	"58582973"	"PUBCHEM:(58582973)"	2	319.285	109	1.824	695994773405505408	695994644304824448	45	NA	NA	NA	NA	NA	45
"CCCNC(CO)(CO)CO"	1	1	"0.193"	"0.193"	-122.736	1	0.333	90.286	"C7H17NO3"	"[M - H2O + H]+"	"C7H16NO2+"	"BWVGWYGBCIARRP"	"InChI=1S/C7H17NO3/c1-2-3-8-7(4-9,5-10)6-11/h8-11H,2-6H2,1H3"	"[Tris(hydroxymethyl)methylamino]-propane"	-1.5	"15991582"	"PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(15991582)"	16777218	146.118	194	3.233	695994818007737984	695994658003422336	306	NA	"CHEBI:191055"	"N-[tris(hydroxymethyl)methyl]-3-aminopropanesulfonic acid"	"4.13"	"2"	306
"CCCOC1=C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)O)O"	1	1	"0.508"	"0.508"	-159.258	0.988	0.31	34.161	"C24H26O12"	"[M + H3N + H]+"	"C24H30NO12+"	"FOJZLLFOBPZIMW"	"InChI=1S/C24H26O12/c1-2-5-33-23-19(30)17-14(28)7-11(34-24-21(32)20(31)18(29)16(9-25)36-24)8-15(17)35-22(23)10-3-4-12(26)13(27)6-10/h3-4,6-8,16,18,20-21,24-29,31-32H,2,5,9H2,1H3"	"2-(3,4-Dihydroxyphenyl)-3-propoxy-5-hydroxy-7-(beta-D-glucopyranosyloxy)-4H-1-benzopyran-4-one"	1.6	"118970681;145041846;132520412"	"PUBCHEM:(118970681 145041846 132520412)"	2	524.177	190	3.166	695994967241081600	695994657432996992	292	NA	NA	NA	NA	NA	292
"CCCS(=O)(=O)NC1COC2C1OCC2OC"	1	5	"0.018"	"0.018"	-351.12	0.043	0.291	41.284	"C10H19NO5S"	"[M + H3N + H]+"	"C10H23N2O5S+"	"XYYTVFRFTUIAMN"	"InChI=1S/C10H19NO5S/c1-3-4-17(12,13)11-7-5-15-10-8(14-2)6-16-9(7)10/h7-11H,3-6H2,1-2H3"	NA	-0.4	"73132972;11883316"	"COCONUT:(CNP0475261);PUBCHEM:(73132972 11883316)"	2097154	283.132	298	4.973	695994911020628352	695994667486744832	578	NA	NA	NA	NA	NA	578
"CCN(CC)CC(=O)NC1=C(C=CC(=C1)SC2=CC=CC=C2)N3C(=O)CSC3=NC(=O)OC"	1	3	"0.076"	"0.076"	-280.363	0.025	0.029	29.238	"C23H26N4O4S2"	"[M + Na]+"	"C23H26N4NaO4S2+"	"YUYOGORELPFZKA"	"InChI=1S/C23H26N4O4S2/c1-4-26(5-2)14-20(28)24-18-13-17(33-16-9-7-6-8-10-16)11-12-19(18)27-21(29)15-32-22(27)25-23(30)31-3/h6-13H,4-5,14-15H2,1-3H3,(H,24,28)"	"3-(2-(2-Diethylaminoacetamido)-4-phenylthio-phenyl)-2-methoxycarbonyliminothiazolidin-4-one"	4.3	"9587934;6446633;3047602"	"PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(9587934 6446633 3047602)"	67108866	509.127	188	3.131	695995064238559232	695994657017760768	278	NA	NA	NA	NA	NA	278
"CCN1C(=NN=C1OC)C(C)NS(=O)(=O)CC2=CC=C(C=C2)F"	1	1	"0.023"	"0.021"	-341.903	0.992	0.991	55.274	"C14H19FN4O3S"	"[M + Na]+"	"C14H19FN4NaO3S+"	"ZJOUJHDCMZUVDH"	"InChI=1S/C14H19FN4O3S/c1-4-19-13(16-17-14(19)22-3)10(2)18-23(20,21)9-11-5-7-12(15)8-6-11/h5-8,10,18H,4,9H2,1-3H3"	"N-[(1R)-1-(4-ethyl-5-methoxy-1,2,4-triazol-3-yl)ethyl]-1-(4-fluorophenyl)methanesulfonamide"	1	"57698986"	"PUBCHEM:(57698986)"	2	365.106	352	5.873	695995051785670144	695994670527615488	670	NA	NA	NA	NA	NA	670
"CCN1C(=O)C(C(=O)N(C1=S)CC)C=CC=CC=C2C(=O)N(C(=S)N(C2=O)CC)CC"	1	2	"0.034"	"0.034"	-308.465	0.013	0.041	9.421	"C21H26N4O4S2"	"[M + K]+"	"C21H26KN4O4S2+"	"CDNUBETVVAAMOZ"	"InChI=1S/C21H26N4O4S2/c1-5-22-16(26)14(17(27)23(6-2)20(22)30)12-10-9-11-13-15-18(28)24(7-3)21(31)25(8-4)19(15)29/h9-14H,5-8H2,1-4H3"	"4,6(1H,5H)-Pyrimidinedione, 5-(5-(1,3-diethylhexahydro-4,6-dioxo-2-thioxo-5-pyrimidinyl)-2,4-pentadienylidene)-1,3-diethyldihydro-2-thioxo-"	2.6	"6538173;91231"	"NORMAN:(NS00049575);PUBCHEM:(6538173 91231);DSSTox:(DTXSID40884664)"	137439215618	501.101	277	4.616	695994981640127488	695994665666416640	533	NA	NA	NA	NA	NA	533
"CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3C=CN=C3)F)C(=O)O"	1	3	"0.046"	"0.046"	-293.017	0.275	0.333	33.406	"C15H11F2N3O3"	"[M + H3N + H]+"	"C15H15F2N4O3+"	"ZCZHOXAHCTXLSJ"	"InChI=1S/C15H11F2N3O3/c1-2-19-6-9(15(22)23)14(21)8-5-10(16)13(11(17)12(8)19)20-4-3-18-7-20/h3-7H,2H2,1H3,(H,22,23)"	"1,4-Dihydro-6,8-difluoro-1-ethyl-7-(1H-imidazol-1-yl)-4-oxo-3-quinolinecarboxylic acid"	1.988	"3022117"	"PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(3022117);DSSTox:(DTXSID30239346);PUBMED"	137506062402	337.111	357	5.942	695995039005625600	695994670674416256	673	NA	NA	NA	NA	NA	673
"CCNC(C1=CC(=CC(=C1)Cl)Cl)C(=O)NC(C(=O)NCC(=O)NCCCS(=O)(=O)C)C(C)(C)C"	1	1	"0.076"	"0.076"	-364.441	0.735	0.009	38.7	"C22H34Cl2N4O5S"	"[M + Na]+"	"C22H34Cl2N4NaO5S+"	"ZSBXAULTZFUUMY"	"InChI=1S/C22H34Cl2N4O5S/c1-6-25-18(14-10-15(23)12-16(24)11-14)20(30)28-19(22(2,3)4)21(31)27-13-17(29)26-8-7-9-34(5,32)33/h10-12,18-19,25H,6-9,13H2,1-5H3,(H,26,29)(H,27,31)(H,28,30)"	"2-[[2-(3,5-dichlorophenyl)-2-(ethylamino)acetyl]amino]-3,3-dimethyl-N-[2-(3-methylsulfonylpropylamino)-2-oxoethyl]butanamide"	2.6	"137348181;139033337"	"PUBCHEMANNOTATIONBIO;PUBCHEM:(137348181 139033337)"	16777218	559.151	225	3.744	695995008114575616	695994660897492480	385	NA	NA	NA	NA	NA	385
"CCNCC(C)O"	1	1	"0.231"	"0.256"	-65.546	1	0.333	1.732	"C5H13NO"	"[M - H2O + H]+"	"C5H12N+"	"UCYJVNBJCIZMTJ"	"InChI=1S/C5H13NO/c1-3-6-4-5(2)7/h5-7H,3-4H2,1-2H3"	"(2R)-1-(ethylamino)propan-2-ol"	-0.1	"39234951;39234954;3016164"	"NORMAN:(NS00057017);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(39234951 39234954 3016164);DSSTox:(DTXSID40960614)"	137506324482	86.097	486	8.108	695994992599844480	695994678798783744	860	NA	NA	NA	NA	NA	860
"CCOC(=O)C(=C1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)C(=O)OCC"	1	1	"0.025"	"0.025"	-299.873	0.985	0.02	27.567	"C22H20N2O6"	"[M + H3N + H]+"	"C22H24N3O6+"	"HXGHYTBEWMXNTA"	"InChI=1S/C22H20N2O6/c1-3-29-21(27)18(22(28)30-4-2)17-19(25)23(15-11-7-5-8-12-15)24(20(17)26)16-13-9-6-10-14-16/h5-14H,3-4H2,1-2H3"	"1,3-diethyl 2-(3,5-dioxo-1,2-diphenylpyrazolidin-4-ylidene)propanedioate"	3.4	"101278793"	"COCONUT:(CNP0333505);SUPERNATURAL:(SN0138000);PUBCHEM:(101278793)"	3145730	426.166	231	3.853	695994879429129088	695994661224648192	395	NA	NA	NA	NA	NA	395
"CCOC(=O)C(C(C1=CN=CC=C1)O)F"	1	1	"0.031"	"0.031"	-288.375	0.793	0.333	90.709	"C10H12FNO3"	"[M + H3N + H]+"	"C10H16FN2O3+"	"WQTYAHVCEJEKSU"	"InChI=1S/C10H12FNO3/c1-2-15-10(14)8(11)9(13)7-4-3-5-12-6-7/h3-6,8-9,13H,2H2,1H3"	"Ethyl 2-fluoro-3-hydroxy-3-pyridin-3-ylpropanoate"	0.7	"134955287;146018236;79367105"	"PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(134955287 146018236 79367105)"	16777218	231.113	238	3.965	695994878741263232	695994661585358336	408	NA	NA	NA	NA	NA	408
"CCOC(=O)C(C)CN=NCC(C)C(=O)OCC"	1	1	"0.048"	"0.048"	-203.45	0.999	0.333	70.017	"C12H22N2O4"	"[M - H2O + H]+"	"C12H21N2O3+"	"ARPWRKXQMJBVJD"	"InChI=1S/C12H22N2O4/c1-5-17-11(15)9(3)7-13-14-8-10(4)12(16)18-6-2/h9-10H,5-8H2,1-4H3"	"Diethyl azodiisobutyrate"	1.8	"107185"	"PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(107185)"	67108866	241.155	252	4.206	695994888451077376	695994663070142208	453	NA	NA	NA	NA	NA	453
"CCOC(=O)C(C)CN=NCC(C)C(=O)OCC"	1	1	"0.028"	"0.028"	-197.765	1	0.332	81.48	"C12H22N2O4"	"[M - H2O + H]+"	"C12H21N2O3+"	"ARPWRKXQMJBVJD"	"InChI=1S/C12H22N2O4/c1-5-17-11(15)9(3)7-13-14-8-10(4)12(16)18-6-2/h9-10H,5-8H2,1-4H3"	"Diethyl azodiisobutyrate"	1.8	"107185"	"PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(107185)"	67108866	241.155	284	4.734	695994889537402240	695994666404614272	554	NA	NA	NA	NA	NA	554
"CCOC(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)OCC2=CC=CC=C2"	1	2	"0.122"	"0.122"	-369.361	0.079	0.333	43.442	"C21H30N2O5"	"[M + H3N + H]+"	"C21H34N3O5+"	"QYWSQHOSAZYAGT"	"InChI=1S/C21H30N2O5/c1-4-27-20(25)17(13-15(2)3)22-19(24)18-11-8-12-23(18)21(26)28-14-16-9-6-5-7-10-16/h5-7,9-10,15,17-18H,4,8,11-14H2,1-3H3,(H,22,24)"	"benzyl (2R)-2-[[(2S)-1-ethoxy-4-methyl-1-oxopentan-2-yl]carbamoyl]pyrrolidine-1-carboxylate"	3.5	"20247991;6453075;57207483"	"NORMAN:(NS00033191);PUBCHEM:(20247991 6453075 57207483);DSSTox:(DTXSID20203233)"	137439215618	408.249	180	3.002	695994872865043072	695994656250203008	253	NA	NA	NA	NA	NA	253
"CCOC(=O)C(CC1=CC2=C(C=C1)C=CC(=C2)C(=N)NC(=O)OC(C)OC(=O)C)C3=CC=C(C=C3)OC4CCN(C4)C(=O)OC(C)OC(=O)C"	1	1	"0.009"	"0.009"	-434.295	0.942	0.952	14.257	"C36H41N3O11"	"[M + K]+"	"C36H41KN3O11+"	"RHVZFADTJFECSD"	"InChI=1S/C36H41N3O11/c1-6-45-34(42)32(27-11-13-30(14-12-27)50-31-15-16-39(20-31)36(44)49-24(5)47-22(3)41)18-25-7-8-26-9-10-28(19-29(26)17-25)33(37)38-35(43)48-23(4)46-21(2)40/h7-14,17,19,23-24,31-32H,6,15-16,18,20H2,1-5H3,(H2,37,38,43)"	"1-acetyloxyethyl (3S)-3-[4-[(2S)-3-[7-[N-(1-acetyloxyethoxycarbonyl)carbamimidoyl]naphthalen-2-yl]-1-ethoxy-1-oxopropan-2-yl]phenoxy]pyrrolidine-1-carboxylate"	5.8	"139911451"	"PUBCHEM:(139911451)"	2	730.238	436	7.267	695995006067755136	695994676789712000	826	NA	NA	NA	NA	NA	826
"CCOC(=O)C1=C(NC2=NC=NN2C1C3=C(C(=CC=C3)OC)OC)C(F)(F)F"	1	2	"0.037"	"0.051"	-393.148	0.324	0.331	69.544	"C17H17F3N4O4"	"[M + H]+"	"C17H18F3N4O4+"	"QEWPEMXZDHNPNK"	"InChI=1S/C17H17F3N4O4/c1-4-28-15(25)11-12(9-6-5-7-10(26-2)13(9)27-3)24-16(21-8-22-24)23-14(11)17(18,19)20/h5-8,12H,4H2,1-3H3,(H,21,22,23)"	"7-(2,3-Dimethoxyphenyl)-5-(trifluoromethyl)-1,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxylic acid ethyl ester"	2.9	"4450138;136874917;136874918"	"CHEBI:(108273);PUBCHEM:(4450138 136874917 136874918);PUBMED"	98	399.127	244	4.073	695994931929234816	695994662239669888	428	NA	NA	NA	NA	NA	428
"CCOC(=O)C1CCC(=O)N1"	1	1	"0.563"	"0.563"	-171.247	0.506	0.333	73.456	"C7H11NO3"	"[M + H3N + H]+"	"C7H15N2O3+"	"QYJOOVQLTTVTJY"	"InChI=1S/C7H11NO3/c1-2-11-7(10)5-3-4-6(9)8-5/h5H,2-4H2,1H3,(H,8,9)"	"ethyl 5-oxopyrrolidine-2-carboxylate"	-0.1	"160550444;91867748;91870234;643508;98047;2724446"	"COCONUT:(CNP0367585);NORMAN:(NS00013666 NS00080587 NS00087437);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0318507);PUBCHEM:(160550444 91867748 91870234 643508 98047 2724446);DSSTox:(DTXSID00984674 DTXSID201303392);PUBMED:(null)"	137509470274	175.108	368	6.138	695995012023667200	695994671949484800	711	NA	NA	NA	NA	NA	711
"CCOC(=O)N1CCC(CC1)C(=O)O"	1	1	"0.213"	"0.213"	-194.169	0.999	0.333	123.323	"C9H15NO4"	"[M - H2O + H]+"	"C9H14NO3+"	"BVEBMPFJSMEGJX"	"InChI=1S/C9H15NO4/c1-2-14-9(13)10-5-3-7(4-6-10)8(11)12/h7H,2-6H2,1H3,(H,11,12)"	"1-(Ethoxycarbonyl)piperidine-4-carboxylic acid"	0.5	"6618886;7129660"	"PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(6618886 7129660);DSSTox:(DTXSID00425072)"	137506062338	184.097	121	2.019	695994799607324800	695994646351644928	94	NA	NA	NA	NA	NA	94
"CCOC(=O)NC(=O)N1CCN(CCO1)C2=C(C=C(C=C2F)N3CC(OC3=O)CCC(=S)OC)F"	1	1	"0.213"	"0.213"	-312.029	0.914	0.925	98.545	"C21H26F2N4O7S"	"[M + Na]+"	"C21H26F2N4NaO7S+"	"AGYCBWTUCIMWHN"	"InChI=1S/C21H26F2N4O7S/c1-3-32-20(29)24-19(28)27-7-6-25(8-9-33-27)18-15(22)10-13(11-16(18)23)26-12-14(34-21(26)30)4-5-17(35)31-2/h10-11,14H,3-9,12H2,1-2H3,(H,24,28,29)"	"O-methyl 3-[(5S)-3-[4-[2-(ethoxycarbonylcarbamoyl)-1,2,5-oxadiazepan-5-yl]-3,5-difluorophenyl]-2-oxo-1,3-oxazolidin-5-yl]propanethioate"	2.3	"157111800"	"PUBCHEM:(157111800)"	2	539.137	247	4.112	695994887922595072	695994662466162304	436	NA	NA	NA	NA	NA	436
