structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	2	0.007	0.007	-165.272	0.252	0.193	67.329	C11H13NO3	[M + H]+	C11H14NO3+	OXPGMUSXXXNAOY	InChI=1S/C11H13NO3/c1-2-7-14-11-15-9-4-3-8-13-10-5-6-12/h1H,5,7-11H2	3-[[4-[(2-Propynyloxy)methoxy]but-2-ynyl]oxy]propiononitrile	C#CCOCOCC#CCOCCC#N	-0.300	3017716	NORMAN:(NS00054536);PUBCHEM:(3017716);DSSTox:(DTXSID80985604)	137439215618	208.097	270	4.494	695994945854324782	695994664760446896	506	
1	1	0.074	0.074	-182.432	0.877	0.333	122.965	C9H15NO3	[M + H3N + H]+	C9H19N2O3+	YFMVBEJQEREOPI	InChI=1S/C9H15NO3/c1-2-6-5-10-8(11)3-7(6)4-9(12)13/h6-7H,2-5H2,1H3,(H,10,11)(H,12,13)	2-[(4R,5R)-5-ethyl-2-oxopiperidin-4-yl]acetic acid	CCC1CNC(=O)CC1CC(=O)O	0.200	92204512;13265754;195008	MESH:(195008);PUBCHEM:(92204512 13265754 195008);DSSTox:(DTXSID80921067);PUBMED:(null)	137438953542	203.139	270	4.495	695994944881246214	695994664705920936	504	
1	2	0.031	0.031	-197.040	0.214	0.258	62.582	C11H16ClF2NO3	[M - H2O + H]+	C11H15ClF2NO2+	BVHBZFJLTQBXFS	InChI=1S/C11H16ClF2NO3/c1-18-10(17)8(12)6-15-9(16)7-2-4-11(13,14)5-3-7/h7-8H,2-6H2,1H3,(H,15,16)	Methyl 2-chloro-3-[(4,4-difluorocyclohexanecarbonyl)amino]propanoate	COC(=O)C(CNC(=O)C1CCC(CC1)(F)F)Cl	1.900	103493002	PUBCHEM:(103493002)	2	266.075	270	4.495	695994976799900529	695994664680755108	503	
1	2	0.247	0.247	-109.610	0.082	0.001	32.572	C12H9NO2	[M + H3N + H]+	C12H13N2O2+	WIJJRLPTXOOVNS	InChI=1S/C12H9NO2/c1-2-5-9-8-6-3-4-7-10(8)13-11(9)12(14)15/h1,3-4,6-7,13H,5H2,(H,14,15)	3-prop-2-ynyl-1H-indole-2-carboxylic acid	C#CCC1=C(NC2=CC=CC=C21)C(=O)O	2.400	88520473	PUBCHEM:(88520473)	2	217.098	270	4.497	695994910592809370	695994664785612724	507	
1	1	0.044	0.044	-186.597	1.000	0.333	82.590	C10H18N2O4	[M - H2O + H]+	C10H17N2O3+	ZJLBNKWCOGOOFP	InChI=1S/C10H18N2O4/c1-15-7-9(13)11-3-5-12(6-4-11)10(14)8-16-2/h3-8H2,1-2H3	Piperazine, 1,4-bis(methoxyacetyl)-	COCC(=O)N1CCN(CC1)C(=O)COC	-1.200	204973	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(204973);DSSTox:(DTXSID80169104)	137506062338	213.124	270	4.506	695994894197274272	695994664844332984	508	
1	3	0.019	0.019	-166.508	0.049	0.333	72.153	C11H15NO3	[M + H3N + H]+	C11H19N2O3+	MOCOLEIKLXWSGG	InChI=1S/C11H15NO3/c12-7-8-6-9(8)10(13)4-2-1-3-5-11(14)15/h1-2,8-10,13H,3-6H2,(H,14,15)	(7R)-7-Hydroxy-7-[(1R)-2alpha-cyanocyclopropane-1beta-yl]-4-heptenoic acid	C1C(C1C(CC=CCCC(=O)O)O)C#N	0.500	102041990	PUBCHEM:(102041990)	2	227.139	271	4.519	695994931606273400	695994664873693116	509	
1	1	0.079	0.079	-218.379	0.967	0.333	107.166	C10H17N3O3	[M + H3N + H]+	C10H21N4O3+	HNUXVDBAJYLTKP	InChI=1S/C10H17N3O3/c1-7(8(14)12-6-5-11)13-9(15)16-10(2,3)4/h7H,6H2,1-4H3,(H,12,14)(H,13,15)	Carbamic acid, [2-[(cyanomethyl)amino]-1-methyl-2-oxoethyl]-, 1,1-dimethylethyl ester, (s)-	CC(C(=O)NCC#N)NC(=O)OC(C)(C)C	0.500	15283376;545710	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(15283376 545710);PUBMED:(null)	16777282	245.161	271	4.521	695994949847302492	695994664957579200	510	
1	1	0.008	0.008	-153.700	1.000	0.333	31.069	C6H16N2O2	[M - H2O + H]+	C6H15N2O+	GFIWSSUBVYLTRF	InChI=1S/C6H16N2O2/c9-5-3-7-1-2-8-4-6-10/h7-10H,1-6H2	N,N'-Bis(2-hydroxyethyl)ethylenediamine	C(CNCCO)NCCO	-1.469	6995750;78179	NORMAN:(NS00031424);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(78179);PUBCHEM:(6995750 78179);DSSTox:(DTXSID8063468);PUBMED	137510518850	131.118	271	4.525	695994893459076673	695994664999522244	511	
1	1	0.124	0.124	-137.900	1.000	0.333	77.428	C7H9NO3	[M - H2O + H]+	C7H8NO2+	XATJWQRIODISIG	InChI=1S/C7H9NO3/c1-8-3-7(11)6(10)2-5(8)4-9/h2-3,9,11H,4H2,1H3	5-Hydroxy-2-hydroxymethyl-1-methylpyrid-4-one	CN1C=C(C(=O)C=C1CO)O	-0.700	129682	MESH:(129682);PUBCHEM:(129682);DSSTox:(DTXSID10220318);PUBMED:(null)	137438953542	138.055	272	4.529	695994901004630073	695994665028882376	512	
1	1	0.002	0.002	-50.290	0.991	0.493	68.711	C4H10O4Si	[M - H2O + H]+	C4H9O3Si+	DPTZQCSCOWREAY	InChI=1S/C4H10O4Si/c1-7-9(3-5,4-6)8-2/h3,6H,4H2,1-2H3	[Hydroxymethyl(dimethoxy)silyl]formaldehyde	CO[Si](CO)(C=O)OC	-0.276	87412090	PUBCHEM:(87412090)	2	133.032	272	4.530	695994947271999646	695994665066631116	513	
1	3	0.162	0.176	-23.466	0.044	0.327	35.687	C4H6S	[M + H3N + H]+	C4H10NS+	UIYCHXAGWOYNNA	InChI=1S/C4H6S/c1-3-5-4-2/h3-4H,1-2H2	Divinyl sulfide	C=CSC=C	1.900	12321;152012205	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0033922);PUBCHEMANNOTATIONSAFETYANDTOXIC;CHEBI:(177668);SUPERNATURAL:(SN0371734);MESH:(12321);FooDB:(FDB012121);PUBCHEM:(12321 152012205);DSSTox:(DTXSID10211766);LOTUS:(Q27275519);PUBCHEMANNOTATIONDRUG;PUBMED	138362749038	104.053	272	4.530	695994956134564397	695994665100185552	514	
1	1	0.017	0.023	-423.013	1.000	0.333	127.927	C5H13NO3S	[M - H2O + H]+	C5H12NO2S+	RDCXBJGICKBAQR	InChI=1S/C5H13NO3S/c1-9-4-2-3-5-10(6,7)8/h2-5H2,1H3,(H2,6,7,8)	4-Methoxybutane-1-sulfonamide	COCCCCS(=O)(=O)N	-0.500	64198262	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(64198262)	67108866	150.059	272	4.531	695994925809745003	695994665137934292	515	
1	3	0.916	0.919	-22.866	0.020	0.043	37.238	C10H13N5O5	[M + H]+	C10H14N5O5+	NYHBQMYGNKIUIF	InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)	Guanosin	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=O)N	-2.171	154716721;162360751;136594098;136596777;136612256;136614128;136623055;136670894;136698781;136806182;136806183;136806184;136806185;136823426;136835877;136898426;136900427;136912867;136996824;155903791;135398635;135402034;135405185;135426840;135427248;135433833;135440077;135461724;135463678;135484501;135490841;135499520;135499776;163824507;137506101;137103576;137143419;137221166;137403028;102404256;136019960;136029099;136029343;136032217;135508725;135514572;135529707;135536697;135538738;136073062;136073540;135546397;135582771;135596570;135618539;136168113;136200123;136219952;135699331;136232965;135726185;136259572;136263240;135768161;135768162;135768196;135796591;135823787;136451762;136461600;136474462;135934930;136490162;135976484;165412905;165412907;152774347;765;164669488	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000133 HMDB0246240);MiMeDB:(MMDBc0000038);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(135499520 135402034 135398635 136019960 136612256);SUPERNATURAL:(SN0258450);MESH:(135398635 135402034 135499520);FooDB:(FDB003632);PUBCHEM:(154716721 162360751 136594098 136596777 136612256 136614128 136623055 136670894 136698781 136806182 136806183 136806184 136806185 136823426 136835877 136898426 136900427 136912867 136996824 155903791 135398635 135402034 135405185 135426840 135427248 135433833 135440077 135461724 135463678 135484501 135490841 135499520 135499776 163824507 137506101 137103576 137143419 137221166 137403028 102404256 136019960 136029099 136029343 136032217 135508725 135514572 135529707 135536697 135538738 136073062 136073540 135546397 135582771 135596570 135618539 136168113 136200123 136219952 135699331 136232965 135726185 136259572 136263240 135768161 135768162 135768196 135796591 135823787 136451762 136461600 136474462 135934930 136490162 135976484 165412905 165412907 152774347 765 164669488);GNPS:(CCMSLIB00003137247 CCMSLIB00000577906);COCONUT:(CNP0244479);NORMAN:(NS00009027 NS00099165);METACYC:(CPD-15142 GUANOSINE SMA-0000168 SMA-0000501 SMA-0000533 SMA-0000549);PLANTCYC:(GUANOSINE);CHEBI:(16750 73141 181418);KEGG:(C00387);DSSTox:(DTXSID00893055 DTXSID20231339 DTXSID20861751 DTXSID301019130 DTXSID30747870 DTXSID501308022 DTXSID50901952 DTXSID90737611);LOTUS:(Q422462 Q105187507 Q105187506);YMDB:(YMDB00509);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(NYHBQMYGNKIUIF-UHFFFAOYSA-N)	139443247486	284.099	273	4.558	695994903454103744	695994665171488728	516	
1	2	0.005	0.005	-50.695	0.236	0.000	66.742	C2H3FN4O2	[M + H3N + H]+	C2H7FN5O2+	OILTWQAYVGOOSE	InChI=1S/C2H3FN4O2/c3-5-2(9)7-6-1(4)8/h(H2,4,8)(H,5,9)	1-Carbamoylimino-3-fluorourea	C(=O)(N)N=NC(=O)NF	-0.400	91600567	PUBCHEM:(91600567)	2	152.057	274	4.559	695994901008824405	695994665209237468	517	
1	1	0.029	0.029	-314.849	0.152	0.166	18.403	C28H24N6O8S	[M + H]+	C28H25N6O8S+	TWLXCHHDQDDDGB	InChI=1S/C28H24N6O8S/c1-16-12-21(14-23(26(16)35)27(36)37)34-31-18-8-6-17(7-9-18)29-28(38)30-24-11-10-20(15-25(24)42-2)33-32-19-4-3-5-22(13-19)43(39,40)41/h3-15,35H,1-2H3,(H,36,37)(H2,29,30,38)(H,39,40,41)	2-Hydroxy-5-({4-[({2-methoxy-4-[(3-sulfophenyl)diazenyl]phenyl}carbamoyl)amino]phenyl}diazenyl)-3-methylbenzoic acid	CC1=CC(=CC(=C1O)C(=O)O)N=NC2=CC=C(C=C2)NC(=O)NC3=C(C=C(C=C3)N=NC4=CC(=CC=C4)S(=O)(=O)O)OC	4.800	136918654;105337	NORMAN:(NS00055151);PUBCHEM:(136918654 105337);DSSTox:(DTXSID1070438)	137439215618	605.147	274	4.560	695994996890617571	695994665251180512	518	
1	1	0.647	0.659	-80.730	0.999	0.999	71.822	C10H13N5O5	[M + Na]+	C10H13N5NaO5+	NYHBQMYGNKIUIF	InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)	Guanosin	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=O)N	-2.171	154716721;162360751;136594098;136596777;136612256;136614128;136623055;136670894;136698781;136806182;136806183;136806184;136806185;136823426;136835877;136898426;136900427;136912867;136996824;155903791;135398635;135402034;135405185;135426840;135427248;135433833;135440077;135461724;135463678;135484501;135490841;135499520;135499776;163824507;137506101;137103576;137143419;137221166;137403028;102404256;136019960;136029099;136029343;136032217;135508725;135514572;135529707;135536697;135538738;136073062;136073540;135546397;135582771;135596570;135618539;136168113;136200123;136219952;135699331;136232965;135726185;136259572;136263240;135768161;135768162;135768196;135796591;135823787;136451762;136461600;136474462;135934930;136490162;135976484;165412905;165412907;152774347;765;164669488	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000133 HMDB0246240);MiMeDB:(MMDBc0000038);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(135499520 135402034 135398635 136019960 136612256);SUPERNATURAL:(SN0258450);MESH:(135398635 135402034 135499520);FooDB:(FDB003632);PUBCHEM:(154716721 162360751 136594098 136596777 136612256 136614128 136623055 136670894 136698781 136806182 136806183 136806184 136806185 136823426 136835877 136898426 136900427 136912867 136996824 155903791 135398635 135402034 135405185 135426840 135427248 135433833 135440077 135461724 135463678 135484501 135490841 135499520 135499776 163824507 137506101 137103576 137143419 137221166 137403028 102404256 136019960 136029099 136029343 136032217 135508725 135514572 135529707 135536697 135538738 136073062 136073540 135546397 135582771 135596570 135618539 136168113 136200123 136219952 135699331 136232965 135726185 136259572 136263240 135768161 135768162 135768196 135796591 135823787 136451762 136461600 136474462 135934930 136490162 135976484 165412905 165412907 152774347 765 164669488);GNPS:(CCMSLIB00003137247 CCMSLIB00000577906);COCONUT:(CNP0244479);NORMAN:(NS00009027 NS00099165);METACYC:(CPD-15142 GUANOSINE SMA-0000168 SMA-0000501 SMA-0000533 SMA-0000549);PLANTCYC:(GUANOSINE);CHEBI:(16750 73141 181418);KEGG:(C00387);DSSTox:(DTXSID00893055 DTXSID20231339 DTXSID20861751 DTXSID301019130 DTXSID30747870 DTXSID501308022 DTXSID50901952 DTXSID90737611);LOTUS:(Q422462 Q105187507 Q105187506);YMDB:(YMDB00509);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(NYHBQMYGNKIUIF-UHFFFAOYSA-N)	139443247486	306.081	274	4.562	695994947976642762	695994665280540644	519	
1	1	0.155	0.217	-69.835	1.000	0.500	107.575	C6H15NO3	[M + H]+	C6H16NO3+	AVUHPLVMRYGTHW	InChI=1S/C6H15NO3/c8-3-1-7-2-5-10-6-4-9/h7-9H,1-6H2	2-{[2-(2-Hydroxyethoxy)ethyl]amino}ethan-1-ol	C(CO)NCCOCCO	-1.700	4396106	NORMAN:(NS00095414);PUBCHEM:(4396106);PUBMED:(null)	262210	150.113	274	4.564	695994895157769994	695994665356038124	521	
1	1	0.327	0.327	-218.753	0.958	0.250	39.150	C11H12N4O4	[M + H3N + H]+	C11H16N5O4+	ZOGIBYIZRGKFQR	InChI=1S/C11H12N4O4/c16-2-5-1-6(9(18)8(5)17)15-4-14-7-10(15)12-3-13-11(7)19/h1,3-4,6,8-9,16-18H,2H2,(H,12,13,19)	5-(6-hydroxy-9H-purin-9-yl)-3-(hydroxymethyl)cyclopent-3-ene-1,2-diol	C1=C(C(C(C1N2C=NC3=C2N=CNC3=O)O)O)CO	-2.200	163072800;135455557;135459766;135459780	COCONUT:(CNP0369096);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0475809);MESH:(135459780);PUBCHEM:(163072800 135455557 135459766 135459780);DSSTox:(DTXSID80223174);PUBMED:(null)	137509208134	282.120	275	4.578	695994893748483653	695994665385398256	522	
1	2	0.071	0.071	-165.762	0.012	0.332	81.703	C17H33N5O8	[M - H2O + H]+	C17H32N5O7+	BDGQPTRVTXDUAG	InChI=1S/C17H33N5O8/c1-8(24)12(19)15(27)22-13(9(2)25)16(28)21-11(7-23)14(26)20-10(17(29)30)5-3-4-6-18/h8-13,23-25H,3-7,18-19H2,1-2H3,(H,20,26)(H,21,28)(H,22,27)(H,29,30)	H-DL-xiThr-DL-xiThr-DL-Ser-DL-Lys-OH	CC(C(C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)O)N)O	-6.300	19940767	PUBCHEM:(19940767)	2	418.230	275	4.580	695994917031066341	695994665414758388	523	
1	1	0.480	0.629	-111.840	1.000	0.333	55.435	C6H11NO4	[M - H2O + H]+	C6H10NO3+	XLBVNMSMFQMKEY	InChI=1S/C6H11NO4/c1-7-4(6(10)11)2-3-5(8)9/h4,7H,2-3H2,1H3,(H,8,9)(H,10,11)	N-Methyl-L-Glutamic Acid	CNC(CCC(=O)O)C(=O)O	-3.000	86308433;21581405;21902554;53302044;5460343;21145003;56619666;13956147;268779;439377;72950961;44316446;57467824	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0062660);MiMeDB:(MMDBc0000702);BloodExposome:(13956147 439377);SUPERNATURAL:(SN0433124);MESH:(439377 13956147);PUBCHEM:(86308433 21581405 21902554 53302044 5460343 21145003 56619666 13956147 268779 439377 72950961 44316446 57467824);GNPS:(CCMSLIB00000577960);COCONUT:(CNP0330606);METACYC:(CPD-404);CHEBI:(29083 16440 180974);KEGG:(C01046);DSSTox:(DTXSID00986911 DTXSID101035891 DTXSID90553277);LOTUS:(Q15298280);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	138838808942	144.066	275	4.581	695994926866709691	695994665439924216	524	
1	2	0.184	0.184	-72.717	0.189	0.269	82.235	C10H7NO3	[M + H]+	C10H8NO3+	FGAAMKTYLMBGNP	InChI=1S/C10H7NO3/c1-11-9(10(13)14)6-7-2-4-8(12)5-3-7/h2-6,12H,(H,13,14)	3-(4-Hydroxyphenyl)-2-isocyanoprop-2-enoic acid	[C-]#[N+]C(=CC1=CC=C(C=C1)O)C(=O)O	1.400	134160362;134160363;58704472;140583052;72396705	MiMeDB:(MMDBc0054805);METACYC:(CPD-20770);CHEBI:(140648);PUBCHEM:(134160362 134160363 58704472 140583052 72396705);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	1107298402	190.051	275	4.583	695994951109788047	695994665469284348	525	
1	2	0.871	0.871	-78.564	0.096	0.333	75.316	C7H13NO4S	[M + H]+	C7H14NO4S+	NPIMMZJBURSMON	InChI=1S/C7H13NO4S/c1-5(9)8-6(7(10)11)3-4-13(2)12/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)	(2S)-2-[(2-deuterioacetyl)amino]-4-methylsulfinylbutanoic acid	CC(=O)NC(CCS(=O)C)C(=O)O	-1.400	7408371;15201849;92264027;92264028;90962610;193368;11902946;11902947;11902948;11902949	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0240343);MiMeDB:(MMDBc0000746);BloodExposome:(193368);CHEBI:(165872);MESH:(193368);PUBCHEM:(7408371 15201849 92264027 92264028 90962610 193368 11902946 11902947 11902948 11902949);DSSTox:(DTXSID60428600 DTXSID70952840);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	138567221358	208.064	276	4.592	695994949037801773	695994665515421700	527	
1	1	0.712	0.712	-122.259	0.988	0.333	53.008	C7H13NO4S	[M - H2O + H]+	C7H12NO3S+	NPIMMZJBURSMON	InChI=1S/C7H13NO4S/c1-5(9)8-6(7(10)11)3-4-13(2)12/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)	(2S)-2-[(2-deuterioacetyl)amino]-4-methylsulfinylbutanoic acid	CC(=O)NC(CCS(=O)C)C(=O)O	-1.400	7408371;15201849;92264027;92264028;90962610;193368;11902946;11902947;11902948;11902949	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0240343);MiMeDB:(MMDBc0000746);BloodExposome:(193368);CHEBI:(165872);MESH:(193368);PUBCHEM:(7408371 15201849 92264027 92264028 90962610 193368 11902946 11902947 11902948 11902949);DSSTox:(DTXSID60428600 DTXSID70952840);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	138567221358	190.052	276	4.592	695994952670069173	695994665490255872	526	
1	1	0.555	0.555	-130.936	1.000	1.000	62.392	C7H13NO4S	[M + Na]+	C7H13NNaO4S+	NPIMMZJBURSMON	InChI=1S/C7H13NO4S/c1-5(9)8-6(7(10)11)3-4-13(2)12/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)	(2S)-2-[(2-deuterioacetyl)amino]-4-methylsulfinylbutanoic acid	CC(=O)NC(CCS(=O)C)C(=O)O	-1.400	7408371;15201849;92264027;92264028;90962610;193368;11902946;11902947;11902948;11902949	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0240343);MiMeDB:(MMDBc0000746);BloodExposome:(193368);CHEBI:(165872);MESH:(193368);PUBCHEM:(7408371 15201849 92264027 92264028 90962610 193368 11902946 11902947 11902948 11902949);DSSTox:(DTXSID60428600 DTXSID70952840);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	138567221358	230.046	276	4.592	695994953336963527	695994665540587528	528	
1	1	0.166	0.166	-67.508	0.528	0.333	17.163	C5H4N2O	[M + H3N + H]+	C5H8N3O+	YRUFRSUZZACWCW	InChI=1S/C5H4N2O/c8-4-5-2-1-3-6-7-5/h1-4H	Pyridazine-3-carbaldehyde	C1=CC(=NN=C1)C=O	-0.400	13011727	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(13011727);DSSTox:(DTXSID70515075);PUBMED	137506062402	126.067	276	4.606	695994890925716921	695994665590919184	530	
1	2	0.537	0.537	-142.868	0.081	0.070	23.661	C19H26O13	[M + Na]+	C19H26NaO13+	MMVLVHFEKMGNDI	InChI=1S/C19H26O13/c20-5-9-11(22)13(24)15(26)18(30-9)29-8-3-1-7(2-4-8)17(28)32-19-16(27)14(25)12(23)10(6-21)31-19/h1-4,9-16,18-27H,5-6H2	3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl 4-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}benzoate	C1=CC(=CC=C1C(=O)OC2C(C(C(C(O2)CO)O)O)O)OC3C(C(C(C(O3)CO)O)O)O	-2.670	11259755;72773194	COCONUT:(CNP0102600);SUPERNATURAL:(SN0229857);PUBCHEM:(11259755 72773194);LOTUS:(Q105168111);PUBMED	271581250	485.127	277	4.609	695994946860957816	695994665616085012	531	
1	1	0.005	0.005	-260.730	0.974	0.333	65.732	C10H16FNO5	[M + H3N + H]+	C10H20FN2O5+	XSUMACYERTWNPX	InChI=1S/C10H16FNO5/c1-9(2,3)17-8(15)12-10(5-11,6-13)7(14)16-4/h6H,5H2,1-4H3,(H,12,15)	Methyl 2-(fluoromethyl)-2-[(2-methylpropan-2-yl)oxycarbonylamino]-3-oxopropanoate	CC(C)(C)OC(=O)NC(CF)(C=O)C(=O)OC	0.700	10955940	PUBCHEM:(10955940)	2	267.134	277	4.612	695994934382902839	695994665641250840	532	
1	2	0.034	0.034	-308.465	0.013	0.041	9.421	C21H26N4O4S2	[M + K]+	C21H26KN4O4S2+	CDNUBETVVAAMOZ	InChI=1S/C21H26N4O4S2/c1-5-22-16(26)14(17(27)23(6-2)20(22)30)12-10-9-11-13-15-18(28)24(7-3)21(31)25(8-4)19(15)29/h9-14H,5-8H2,1-4H3	4,6(1H,5H)-Pyrimidinedione, 5-(5-(1,3-diethylhexahydro-4,6-dioxo-2-thioxo-5-pyrimidinyl)-2,4-pentadienylidene)-1,3-diethyldihydro-2-thioxo-	CCN1C(=O)C(C(=O)N(C1=S)CC)C=CC=CC=C2C(=O)N(C(=S)N(C2=O)CC)CC	2.600	6538173;91231	NORMAN:(NS00049575);PUBCHEM:(6538173 91231);DSSTox:(DTXSID40884664)	137439215618	501.101	277	4.616	695994981640127499	695994665666416668	533	
1	1	0.458	0.643	-102.727	0.583	0.098	29.821	C11H11NO3	[M - H2O + H]+	C11H10NO2+	XGILAAMKEQUXLS	InChI=1S/C11H11NO3/c13-10(11(14)15)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,10,12-13H,5H2,(H,14,15)	Indolelactate	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O	1.304	9548603;6920148;6920149;676157;676158;139025994;92904	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000671);MiMeDB:(MMDBc0000135 MMDBc0002796 MMDBc0055330);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(92904);SUPERNATURAL:(SN0429448);MESH:(92904);FooDB:(FDB022174);PUBCHEM:(9548603 6920148 6920149 676157 676158 139025994 92904);GNPS:(CCMSLIB00003135038 CCMSLIB00003139328);COCONUT:(CNP0416375);NORMAN:(NS00014853 NS00099294);METACYC:(Glycosylated-Sugar-Acceptors Acetyl-Acceptors N-gamma-Acylated-L-Amino-Acids Isoflavanoids Indolic-glucosinolates Phosphatidylinositols Anthocyanidin-3-7-diglucosides Beta-L-arabinosides DS-Oligodeoxyribonucleotides 2-Lyso-Plasmanyl-Phospholipids Anthocyanin-3-O-beta-D-glucosides 28-Homocastasterone-Sulfates Triacylglycerides Cytidine-56-tRNAs 56-Dihydrouracil47-in-tRNAs N-acyl-sphingosylphosphorylcholine pinolenoyl-lipid CPD-19474 Methanopterines-and-derivatives Glycoalkaloids Diadenosine-polyphosphates Kanamycin-3-phosphates Plastoquinols CPD-21492 CPD-1790 INDOLE_LACTATE);CHEBI:(55529 24813 55528 17282);KEGG:(C02043 C22006);DSSTox:(DTXSID70862758 DTXSID801314125);LOTUS:(Q27124345 Q27109857 Q27095975);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	139443050862	188.071	277	4.619	695994958756004430	695994665708359712	534	
1	2	0.422	0.422	-68.879	0.065	0.038	93.582	C7H17NO5S	[M - H2O + H]+	C7H16NO4S+	POZHGYPBYZASJT	InChI=1S/C7H17NO5S/c1-7(5-9,6-10)8-3-2-4-14(11,12)13/h8-10H,2-6H2,1H3,(H,11,12,13)	3-[(1,3-Dihydroxy-2-methylpropan-2-yl)amino]propane-1-sulfonic acid	CC(CO)(CO)NCCCS(=O)(=O)O	-4.400	146434071	PUBCHEM:(146434071)	2	210.080	279	4.643	695994905849051370	695994665762885672	536	
1	1	-Infinity	-Infinity	-226.054	1.000	0.998	25.764	C32H44O22	[M + Na]+	C32H44NaO22+	HDXSZXHZADAJNQ	InChI=1S/C32H44O22/c1-12(33)43-10-21(45-14(3)35)23-25(47-16(5)37)27(29(31(42)52-23)50-19(8)40)54-32-30(51-20(9)41)28(49-18(7)39)26(48-17(6)38)24(53-32)22(46-15(4)36)11-44-13(2)34/h21-32,42H,10-11H2,1-9H3	LDManHep2Ac3Ac4Ac6Ac7Ac(a1-3)a-LDManHep2Ac4Ac6Ac7Ac	CC(=O)OCC(C1C(C(C(C(O1)O)OC(=O)C)OC2C(C(C(C(O2)C(COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C	-1.400	23240512	PUBCHEM:(23240512)	2	803.222	279	4.647	695995076523675903	695994665792245804	537	
